Airport name,Year,January,February,March,April,May,June,July,August,September,October,November,December,Whole year,Airport coordinates
Kaliningrad (Hrabrovo),2018,116367.0,97799.0,124927.0,153803.0,198729.0,244200.0,251843.0,267604.0,203343.0,180673.0,158096.0,738.16,2149413.0,"(Decimal('20.58582'), Decimal('54.883038'))"
Kaluga,2018,0.0,0.0,0.0,0.0,0.0,0.0,7156.0,7142.0,5830.0,4585.0,3927.0,0.67,0.0,"(Decimal('36.366974'), Decimal('54.54689'))"
Karatayka,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('61.412462'), Decimal('68.764539'))"
Kemerovo,2018,29966.0,24417.0,31259.0,36443.0,43348.0,46586.0,52751.0,51830.0,51443.0,42820.0,41769.0,136.72,494295.0,"(Decimal('86.118863'), Decimal('55.28199'))"
Keperveem,2018,1190.0,1364.0,1625.0,2160.0,2125.0,2320.0,2358.0,2740.0,2101.0,2327.0,1656.0,204.0,23625.0,"(Decimal('166.145801'), Decimal('67.844582'))"
Ust-kut,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('108.051455'), Decimal('57.770078'))"
Kirov,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('49.346758'), Decimal('58.4975'))"
Kogalym,2018,10534.0,10077.0,10534.0,10285.0,12145.0,12366.0,12900.0,13160.0,12387.0,10794.0,10271.0,8.05,136052.0,"(Decimal('74.5295'), Decimal('62.195565'))"
Kodinsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('99.102052'), Decimal('58.47899'))"
Komsomolsk-on-Amur,2018,846.0,708.0,776.0,686.0,924.0,246.0,322.0,332.0,344.0,281.0,203.0,285.19,5818.0,"(Decimal('136.929004'), Decimal('50.403351'))"
Kondinskoye,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('67.421005'), Decimal('59.654312'))"
Kostroma,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('41.013303'), Decimal('57.807633'))"
Kotkin,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('51.114283'), Decimal('67.027658'))"
Kotlas,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('46.703403'), Decimal('61.237562'))"
Krasnodar (Paszkowski),2018,283321.0,254067.0,289648.0,313030.0,357395.0,386336.0,429293.0,440925.0,401131.0,377506.0,320106.0,571.34,4160053.0,"(Decimal('39.139669'), Decimal('45.033923'))"
Krasnoselkup,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('82.460555'), Decimal('65.716517'))"
Krasnoyarsk (Emelyanovo),2018,186888.0,171424.0,201643.0,194209.0,195161.0,218019.0,255208.0,273243.0,235095.0,202890.0,189243.0,1709.24,2517298.0,"(Decimal('92.486391'), Decimal('56.180578'))"
Krasnoyarsk (Cheremshanka),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('92.486391'), Decimal('56.180578'))"
Mound,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('65.411582'), Decimal('55.462896'))"
Kurilsk (Clear),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('145.681308'), Decimal('43.959284'))"
Kursk (Eastern),2018,0.0,0.0,0.0,0.0,0.0,0.0,3544.0,3928.0,2461.0,2418.0,2289.0,0.3,0.0,"(Decimal('36.282442'), Decimal('51.749429'))"
red,2018,1745.0,1658.0,1935.0,1866.0,2040.0,2349.0,2453.0,2673.0,2244.0,2160.0,3261.0,1.2,28521.0,"(Decimal('94.40495'), Decimal('51.676108'))"
Labozhskoe,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('52.092791'), Decimal('67.329986'))"
Zabaykalsk,2018,2899.0,3146.0,3421.0,3619.0,3852.0,4116.0,4326.0,5887.0,3936.0,3808.0,4190.0,45.08,47660.0,"(Decimal('114.831553'), Decimal('60.722585'))"
Лешуконское,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('45.739403'), Decimal('64.893683'))"
Lipetsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('39.524561'), Decimal('52.698037'))"
Magadan (Falcon),2018,0.0,0.0,0.0,0.0,0.0,0.0,44877.0,46070.0,38920.0,37277.0,29185.0,731.0,0.0,"(Decimal('150.73116'), Decimal('59.914272'))"
Magnitogorsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('58.761516'), Decimal('53.391002'))"
Mom,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('112.894758'), Decimal('58.314348'))"
Manila,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('165.340345'), Decimal('62.48391'))"
brand,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,384.0,256.0,172.0,27.0,0.0,"(Decimal('170.415063'), Decimal('64.668558'))"
Makhachkala (Uytash),2018,107808.0,89639.0,97748.0,94821.0,106393.0,85833.0,103532.0,124260.0,113442.0,124277.0,123075.0,140.2,1295353.0,"(Decimal('47.655707'), Decimal('42.820909'))"
Mezhdurechensk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Mezen,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('44.214755'), Decimal('65.873771'))"
Milkovo,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('158.568826'), Decimal('54.681956'))"
Mineral water,2018,170104.0,142692.0,165319.0,192856.0,215672.0,218231.0,250863.0,245426.0,236959.0,222496.0,178383.0,196.86,2409488.0,"(Decimal('43.087648'), Decimal('44.217799'))"
Peaceful,2018,24657.0,20826.0,24945.0,25930.0,28296.0,32632.0,36204.0,35357.0,30268.0,29111.0,25891.0,728.2,342197.0,"(Decimal('114.022431'), Decimal('62.531382'))"
Moscow (Vnukovo),2018,1355451.0,1215640.0,1371392.0,1524207.0,1770032.0,2182303.0,2432103.0,2439290.0,2262167.0,1912037.0,1477608.0,5509.7,21478486.0,"(Decimal('37.295014'), Decimal('55.608562'))"
Moscow (Domodedovo),2018,2070002.0,1773283.0,2065279.0,2201021.0,2536179.0,3006178.0,3277260.0,3304305.0,2973728.0,2440995.0,1905057.0,11629.81,29403704.0,"(Decimal('37.767995'), Decimal('55.437168'))"
Moscow (Ostafyevo),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Moscow (Sheremetyevo),2018,3025847.0,2756906.0,3238461.0,3492370.0,3606478.0,4172700.0,4675714.0,4706521.0,4277637.0,4028057.0,3705650.0,28025.3,45348150.0,"(Decimal('37.405974'), Decimal('55.962962'))"
Мотыгино,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('94.738926'), Decimal('58.181907'))"
Murmansk,2018,67783.0,67398.0,68931.0,67860.0,76468.0,82918.0,96476.0,97551.0,88007.0,72713.0,71326.0,195.25,938022.0,"(Decimal('32.758163'), Decimal('68.784743'))"
Cape-Stone,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Nadym,2018,12886.0,11591.0,12973.0,14763.0,16507.0,18037.0,17486.0,17662.0,16975.0,15687.0,14920.0,40.94,186769.0,"(Decimal('72.69258'), Decimal('65.479934'))"
Nazran (Magas / Sleptsovskaya),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Nalchik,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('43.635863'), Decimal('43.508409'))"
Naryan-Mar,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('53.086319'), Decimal('67.633534'))"
Nelkan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('136.162463'), Decimal('57.648494'))"
Nerungri (Chulman),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('124.899763'), Decimal('56.905386'))"
Nes,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('44.666347'), Decimal('66.596872'))"
Nižneangarsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('109.599145'), Decimal('55.801344'))"
Nizhnevartovsk,2018,43657.0,40470.0,45373.0,45185.0,47367.0,61994.0,70960.0,74714.0,66139.0,52656.0,51887.0,251.1,652129.0,"(Decimal('76.494691'), Decimal('60.951112'))"
Kazan (Begiševo),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('52.101325'), Decimal('55.564404'))"
Nizhneudinsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('99.063101'), Decimal('54.896019'))"
Nizhny Novgorod (Strigino),2018,64228.0,58094.0,69330.0,70733.0,97861.0,149100.0,136807.0,131040.0,123091.0,97462.0,70886.0,89.68,1134534.0,"(Decimal('43.791127'), Decimal('56.219628'))"
lower Pesha,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.722119'), Decimal('66.739662'))"
Nikolaevsk-on-Amur,2018,2090.0,2266.0,2580.0,2612.0,3128.0,3528.0,4794.0,4738.0,3958.0,3504.0,3281.0,5.23,39328.0,"(Decimal('140.663597'), Decimal('53.149961'))"
Nikolskoye,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('166.043519'), Decimal('55.177036'))"
Novokuznetsk,2018,18587.0,16465.0,18674.0,16023.0,16822.0,22543.0,26371.0,27657.0,24029.0,20436.0,18990.0,112.9,246801.0,"(Decimal('86.864303'), Decimal('53.805377'))"
Novosibirsk (Tolmachyovo),2018,380762.0,349254.0,391722.0,397962.0,442742.0,523652.0,616969.0,643732.0,579261.0,496962.0,443629.0,2460.6,5721367.0,"(Decimal('82.667491'), Decimal('55.009425'))"
New Urengoy,2018,71780.0,64773.0,72729.0,75904.0,82512.0,77271.0,85607.0,87190.0,84476.0,76602.0,76816.0,380.91,937401.0,"(Decimal('76.522422'), Decimal('66.072965'))"
Nogliki,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.0,4350.0,3891.0,3206.0,3.93,0.0,"(Decimal('143.140926'), Decimal('51.788476'))"
Norilsk,2018,33188.0,26519.0,31011.0,35337.0,54401.0,45480.0,51567.0,56873.0,50059.0,44730.0,34822.0,1061.6,499380.0,"(Decimal('87.342342'), Decimal('69.325039'))"
Noyabrsk,2018,14100.0,12686.0,14582.0,15616.0,16461.0,18010.0,19365.0,18497.0,16729.0,16103.0,15928.0,60.76,196191.0,"(Decimal('75.274455'), Decimal('63.181841'))"
Нюрба,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('118.364259'), Decimal('63.298313'))"
Nyagan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('65.605995'), Decimal('62.101946'))"
Luengo,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('156.534636'), Decimal('51.501392'))"
Olekminsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('120.464672'), Decimal('60.397143'))"
SUV,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('112.47608'), Decimal('68.514229'))"
ohm,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('46.507902'), Decimal('66.65247'))"
Omolon,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,148.0,192.0,91.0,18.0,0.0,"(Decimal('160.545443'), Decimal('65.236944'))"
Omsk (central),2018,70344.0,61047.0,68666.0,67901.0,78836.0,105867.0,123079.0,132372.0,114892.0,91571.0,84543.0,342.0,1088926.0,"(Decimal('73.007305'), Decimal('55.085528'))"
Omsukçan,2018,0.0,0.0,0.0,0.0,0.0,0.0,645.0,580.0,440.0,466.0,459.0,7.93,0.0,"(Decimal('155.740193'), Decimal('62.459104'))"
Orenburg (central),2018,51644.0,45024.0,49267.0,52697.0,67110.0,83394.0,94947.0,92907.0,82269.0,66187.0,53070.0,122.21,792316.0,"(Decimal('55.457063'), Decimal('51.79139'))"
Ossora,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('163.064409'), Decimal('59.232256'))"
Okha,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657.0,4063.0,2963.0,1703.0,7.35,0.0,"(Decimal('142.890431'), Decimal('53.517945'))"
Okhotsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,3125.0,3163.0,2842.0,2691.0,2040.0,121.06,0.0,"(Decimal('143.065575'), Decimal('59.413192'))"
Palana,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('159.892476'), Decimal('59.0835'))"
Pahachi,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('169.120483'), Decimal('60.555631'))"
Pevek,2018,1022.0,1374.0,1927.0,2075.0,1895.0,2227.0,2190.0,2311.0,2419.0,2009.0,2053.0,141.0,22896.0,"(Decimal('170.602999'), Decimal('69.788315'))"
Penza,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('45.023041'), Decimal('53.118367'))"
Perm (Bolshoye Savino),2018,98582.0,95138.0,108455.0,104099.0,120976.0,153231.0,169785.0,166807.0,149093.0,127804.0,113068.0,235.19,1519617.0,"(Decimal('56.010461'), Decimal('57.91612'))"
Petrozavodsk (Besovets),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('34.156265'), Decimal('61.877798'))"
Petropavlovsk (Yelizovo),2018,41337.0,34110.0,41888.0,45501.0,54726.0,66712.0,85998.0,88785.0,79408.0,59940.0,48588.0,1194.52,697094.0,"(Decimal('158.425285'), Decimal('53.169328'))"
Pechora,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('57.142913'), Decimal('65.116912'))"
pioneer,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('76.278861'), Decimal('59.152775'))"
Plast,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('136.289996'), Decimal('44.815586'))"
Podkamyennaya Tunguska,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('90.009799'), Decimal('61.599826'))"
Pauline Osipenko,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,"(Decimal('136.473657'), Decimal('52.43876'))"
Polar,2018,3731.0,3730.0,4372.0,4294.0,5580.0,5171.0,6045.0,7908.0,5410.0,5488.0,4920.0,59.42,61935.0,"(Decimal('112.038215'), Decimal('66.400137'))"
Providence (Providence Harbor),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,534.0,569.0,291.0,4.0,0.0,"(Decimal('-173.230419'), Decimal('64.38401'))"
Pskov (crosses),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('28.392072'), Decimal('57.797486'))"
Rostov-on-Don,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('39.929081'), Decimal('47.488342'))"
Rostov-on-Don (fee),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('39.929081'), Decimal('47.488342'))"
Sabetta,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('72.046997'), Decimal('71.219177'))"
Sakkırır,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('130.399707'), Decimal('67.792415'))"
Salekhard,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('66.586569'), Decimal('66.59012'))"
Samara (Kurumoch),2018,191694.0,169139.0,190236.0,208744.0,273993.0,344605.0,356321.0,335555.0,304471.0,267943.0,210674.0,303.37,3056610.0,"(Decimal('50.157667'), Decimal('53.512259'))"
Sangar,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('127.4196'), Decimal('63.958127'))"
Saint Petersburg (Pulkovo),2018,1079174.0,953908.0,1144252.0,1282383.0,1576964.0,1915565.0,2103426.0,2099021.0,1861651.0,1547328.0,1286686.0,2779.0,18123064.0,"(Decimal('30.273027'), Decimal('59.79977'))"
Saransk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('45.217131'), Decimal('54.137932'))"
Saratov (central),2018,34456.0,29419.0,31280.0,33668.0,35561.0,26579.0,32965.0,38650.0,41963.0,44425.0,40941.0,43.9,425867.0,"(Decimal('106.644236'), Decimal('47.454355'))"
Saskılah,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('114.084658'), Decimal('71.92841'))"
Svetlogorsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('88.410025'), Decimal('66.842607'))"
North-Yenisei,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('93.016353'), Decimal('60.373043'))"
North Even,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('159.230687'), Decimal('61.919039'))"
Seymçan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('152.413453'), Decimal('62.923512'))"
Simferopol,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('33.980968'), Decimal('45.036235'))"
sheaf,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.019969'), Decimal('66.739116'))"
Sobolevo,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('155.966326'), Decimal('54.305068'))"
Sovetskaya Gavan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('140.052545'), Decimal('48.933734'))"
Soviet,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('63.600884'), Decimal('61.331802'))"
Solovki,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('35.723241'), Decimal('65.029939'))"
Sochi,2018,386437.0,370764.0,401125.0,407664.0,454938.0,710250.0,845984.0,859539.0,776977.0,485820.0,330222.0,271.85,6343869.0,"(Decimal('39.941316'), Decimal('43.44837'))"
Среднеколымск,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('153.718705'), Decimal('67.46549'))"
Stavropol (Shpakovskoye),2018,33612.0,29188.0,33002.0,32104.0,31883.0,32086.0,34790.0,33078.0,35916.0,33699.0,30436.0,78.0,392246.0,"(Decimal('42.105169'), Decimal('45.112737'))"
Stary Oskol,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('37.76778'), Decimal('51.32412'))"
Strezhevoy,2018,0.0,0.0,0.0,0.0,0.0,0.0,3738.0,3820.0,3129.0,3282.0,3155.0,3.7,0.0,"(Decimal('77.64952'), Decimal('60.717274'))"
Samsearn,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('117.640738'), Decimal('62.183775'))"
Surgut,2018,121283.0,109755.0,128066.0,123730.0,132863.0,174667.0,202987.0,202407.0,163180.0,136143.0,125904.0,308.98,1752278.0,"(Decimal('73.40807'), Decimal('61.340204'))"
Syktyvkar,2018,32540.0,32292.0,35647.0,37544.0,47196.0,62944.0,72843.0,68460.0,57317.0,44794.0,36225.0,67.35,563965.0,"(Decimal('50.851293'), Decimal('61.663805'))"
Taz,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('78.647108'), Decimal('67.484725'))"
Таксимо,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('114.922175'), Decimal('56.360153'))"
Talakan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('111.038938'), Decimal('59.867032'))"
Tambov,2018,1111.0,1380.0,1114.0,1398.0,1830.0,2550.0,3343.0,3646.0,1828.0,1534.0,1342.0,0.0,22155.0,"(Decimal('41.491404'), Decimal('52.803629'))"
Tarko-Sale,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('77.789172'), Decimal('64.922685'))"
Tigil,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('158.713895'), Decimal('57.776817'))"
Tiksi,2018,776.0,985.0,1314.0,1414.0,1378.0,1943.0,1930.0,2174.0,1508.0,1359.0,1295.0,98.46,17245.0,"(Decimal('128.888094'), Decimal('71.698596'))"
Tilichiki,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('166.026819'), Decimal('60.382823'))"
Tobolsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Tolka,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('82.049414'), Decimal('63.989903'))"
Tomsk (Bogashevo),2018,40678.0,37334.0,42469.0,44086.0,45528.0,52939.0,63376.0,67215.0,59156.0,54392.0,52548.0,204.9,615568.0,"(Decimal('85.209517'), Decimal('56.388412'))"
Tugur,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('136.832992'), Decimal('53.775856'))"
Turukhansk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('87.929463'), Decimal('65.795497'))"
Ust-Tsilma,2018,0.0,0.0,0.0,0.0,0.0,0.0,648.0,663.0,632.0,73.0,40.0,0.0,0.0,"(Decimal('124.760632'), Decimal('55.282031'))"
Tyumen (Plekhanovo),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('65.395861'), Decimal('57.168009'))"
Tyumen (Roschino),2018,125167.0,116950.0,139244.0,139120.0,159351.0,197514.0,229197.0,229275.0,191358.0,162006.0,143098.0,395.6,1978979.0,"(Decimal('65.348628'), Decimal('57.181514'))"
Uda,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Ulan Ude (Mukhino),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('107.443646'), Decimal('51.804919'))"
Ulyanovsk (Barataevka),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('48.798606'), Decimal('54.41412'))"
Ulyanovsk (East),2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('48.798606'), Decimal('54.41412'))"
Nyagan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('64.82368'), Decimal('60.117041'))"
Flora,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('134.439745'), Decimal('57.726967'))"
Urengoy,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('78.433372'), Decimal('65.963601'))"
Usinsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('57.376287'), Decimal('66.00273'))"
Ust-Kamchatsk,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('162.695013'), Decimal('56.237582'))"
Ust-Kara,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('64.954205'), Decimal('69.254814'))"
Ust-Kuyga,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('135.627498'), Decimal('70.006067'))"
Ust-Kut,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('105.716276'), Decimal('56.857224'))"
Ust-Maya,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('134.452645'), Decimal('60.364288'))"
