Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform
2021-07-05,Collagen Peptides,Protein,153,35.75,5469.75,0.04,2,Canada,Amazon
2021-07-05,Magnesium,Mineral,165,34.58,5705.7,0.24,1,USA,Amazon
2021-07-05,Ashwagandha,Herbal,153,40.3,6165.9,0.02,4,Canada,Walmart
2021-07-05,Melatonin,Sleep Aid,158,45.21,7143.18,0.15,1,USA,Walmart
2021-07-05,Biotin,Vitamin,150,39.17,5875.5,0.13,1,Canada,Amazon
2021-07-05,Green Tea Extract,Fat Burner,139,22.08,3069.12,0.13,1,USA,Walmart
2021-07-05,Iron Supplement,Mineral,148,27.51,4071.48,0.11,0,Canada,Amazon
2021-07-05,Electrolyte Powder,Hydration,152,17.49,2658.48,0.14,1,USA,iHerb
2021-07-12,Whey Protein,Protein,140,16.52,2312.8,0.08,0,Canada,iHerb
2021-07-12,Vitamin C,Vitamin,134,39.39,5278.26,0.02,3,UK,Walmart
2021-07-12,Fish Oil,Omega,182,32.5,5915.0,0.01,2,Canada,Amazon
2021-07-12,Multivitamin,Vitamin,147,20.34,2989.98,0.16,1,Canada,Walmart
2021-07-12,Pre-Workout,Performance,137,38.25,5240.25,0.21,0,USA,iHerb
2021-07-12,BCAA,Amino Acid,161,15.75,2535.75,0.17,1,USA,Amazon
2021-07-12,Creatine,Performance,176,42.14,7416.64,0.1,4,UK,Walmart
2021-07-12,Zinc,Mineral,144,55.07,7930.08,0.07,2,USA,iHerb
2021-07-12,Collagen Peptides,Protein,148,24.75,3663.0,0.0,0,UK,Walmart
2021-07-12,Magnesium,Mineral,142,18.56,2635.52,0.22,2,Canada,iHerb
2021-07-12,Ashwagandha,Herbal,130,42.68,5548.4,0.24,0,Canada,Walmart
2021-07-12,Melatonin,Sleep Aid,173,48.29,8354.17,0.02,2,UK,Walmart
2021-07-12,Biotin,Vitamin,140,50.52,7072.8,0.03,1,USA,iHerb
2021-07-12,Green Tea Extract,Fat Burner,174,58.9,10248.6,0.25,2,Canada,Walmart
2021-07-12,Iron Supplement,Mineral,137,31.22,4277.14,0.08,1,Canada,iHerb
2021-07-12,Electrolyte Powder,Hydration,190,46.67,8867.3,0.0,2,UK,Walmart
2021-07-19,Whey Protein,Protein,170,19.28,3277.6,0.16,2,UK,Walmart
2021-07-19,Vitamin C,Vitamin,157,22.61,3549.77,0.24,3,UK,iHerb
2021-07-19,Fish Oil,Omega,148,32.62,4827.76,0.11,0,Canada,Amazon
2021-07-19,Multivitamin,Vitamin,147,11.13,1636.11,0.11,2,USA,Walmart
2021-07-19,Pre-Workout,Performance,157,55.48,8710.36,0.0,2,USA,iHerb
2021-07-19,BCAA,Amino Acid,161,26.19,4216.59,0.03,3,UK,Walmart
2021-07-19,Creatine,Performance,149,39.29,5854.21,0.17,2,UK,Amazon
2021-07-19,Zinc,Mineral,156,35.68,5566.08,0.2,1,Canada,Walmart
2021-07-19,Collagen Peptides,Protein,146,55.73,8136.58,0.02,2,USA,iHerb
2021-07-19,Magnesium,Mineral,147,43.98,6465.06,0.02,2,USA,Walmart
2021-07-19,Ashwagandha,Herbal,160,18.53,2964.8,0.22,2,Canada,Amazon
2021-07-19,Melatonin,Sleep Aid,167,37.1,6195.7,0.23,3,Canada,iHerb
2021-07-19,Biotin,Vitamin,148,29.66,4389.68,0.1,1,UK,iHerb
2021-07-19,Green Tea Extract,Fat Burner,141,13.49,1902.09,0.17,0,USA,Walmart
2021-07-19,Iron Supplement,Mineral,144,23.5,3384.0,0.19,3,USA,iHerb
2021-07-19,Electrolyte Powder,Hydration,139,33.52,4659.28,0.22,2,USA,iHerb
2021-07-26,Whey Protein,Protein,150,52.37,7855.5,0.0,1,UK,Amazon
2021-07-26,Vitamin C,Vitamin,169,37.14,6276.66,0.13,1,Canada,iHerb
2021-07-26,Fish Oil,Omega,151,30.92,4668.92,0.18,3,Canada,Amazon
2021-07-26,Multivitamin,Vitamin,136,30.4,4134.4,0.17,0,USA,iHerb
2021-07-26,Pre-Workout,Performance,155,30.91,4791.05,0.23,5,UK,Amazon
2021-07-26,BCAA,Amino Acid,132,57.52,7592.64,0.24,0,USA,Walmart
2021-07-26,Creatine,Performance,150,11.02,1653.0,0.15,1,USA,iHerb
2021-07-26,Zinc,Mineral,165,44.34,7316.1,0.17,1,UK,Walmart
2021-07-26,Collagen Peptides,Protein,142,50.02,7102.84,0.11,2,Canada,iHerb
2021-07-26,Magnesium,Mineral,154,31.25,4812.5,0.07,1,Canada,Amazon
2021-07-26,Ashwagandha,Herbal,151,32.01,4833.51,0.02,2,UK,Walmart
2021-07-26,Melatonin,Sleep Aid,139,30.64,4258.96,0.06,1,UK,Walmart
2021-07-26,Biotin,Vitamin,145,36.86,5344.7,0.05,0,UK,Walmart
2021-07-26,Green Tea Extract,Fat Burner,167,30.6,5110.2,0.01,1,UK,Amazon
2021-07-26,Iron Supplement,Mineral,152,45.35,6893.2,0.04,1,Canada,iHerb
2021-07-26,Electrolyte Powder,Hydration,134,20.71,2775.14,0.02,1,UK,iHerb
2021-08-02,Whey Protein,Protein,135,36.69,4953.15,0.04,0,Canada,iHerb
2021-08-02,Vitamin C,Vitamin,162,40.31,6530.22,0.08,2,USA,Amazon
2021-08-02,Fish Oil,Omega,143,21.15,3024.45,0.05,1,USA,iHerb
2021-08-02,Multivitamin,Vitamin,156,10.6,1653.6,0.13,2,USA,Amazon
2021-08-02,Pre-Workout,Performance,149,56.4,8403.6,0.21,1,UK,iHerb
2021-08-02,BCAA,Amino Acid,140,35.22,4930.8,0.19,1,UK,iHerb
2021-08-02,Creatine,Performance,127,50.3,6388.1,0.07,2,Canada,Amazon
2021-08-02,Zinc,Mineral,147,52.26,7682.22,0.13,2,UK,iHerb
2021-08-02,Collagen Peptides,Protein,167,25.66,4285.22,0.19,1,Canada,iHerb
2021-08-02,Magnesium,Mineral,146,46.22,6748.12,0.1,0,UK,iHerb
2021-08-02,Ashwagandha,Herbal,145,18.8,2726.0,0.19,1,USA,iHerb
2021-08-02,Melatonin,Sleep Aid,148,59.1,8746.8,0.1,0,USA,Walmart
2021-08-02,Biotin,Vitamin,130,39.97,5196.1,0.1,1,UK,Walmart
2021-08-02,Green Tea Extract,Fat Burner,124,35.24,4369.76,0.04,0,UK,iHerb
2021-08-02,Iron Supplement,Mineral,133,40.49,5385.17,0.05,0,UK,Amazon
2021-08-02,Electrolyte Powder,Hydration,165,26.38,4352.7,0.05,1,UK,Amazon
2021-08-09,Whey Protein,Protein,151,18.22,2751.22,0.2,2,UK,Walmart
2021-08-09,Vitamin C,Vitamin,134,18.51,2480.34,0.06,1,Canada,iHerb
2021-08-09,Fish Oil,Omega,152,57.39,8723.28,0.03,4,Canada,iHerb
2021-08-09,Multivitamin,Vitamin,140,26.95,3773.0,0.04,3,UK,iHerb
2021-08-09,Pre-Workout,Performance,143,38.32,5479.76,0.12,1,Canada,Walmart
2021-08-09,BCAA,Amino Acid,159,43.41,6902.19,0.22,0,USA,iHerb
2021-08-09,Creatine,Performance,135,31.86,4301.1,0.1,0,Canada,Walmart
2021-08-09,Zinc,Mineral,150,33.83,5074.5,0.19,1,USA,Walmart
2021-08-09,Collagen Peptides,Protein,157,30.74,4826.18,0.19,0,Canada,Walmart
2021-08-09,Magnesium,Mineral,133,30.1,4003.3,0.21,1,USA,iHerb
2021-08-09,Ashwagandha,Herbal,156,39.31,6132.36,0.09,2,Canada,Amazon
2021-08-09,Melatonin,Sleep Aid,144,59.64,8588.16,0.03,0,UK,Walmart
2021-08-09,Biotin,Vitamin,167,42.51,7099.17,0.08,1,USA,iHerb
2021-08-09,Green Tea Extract,Fat Burner,141,30.54,4306.14,0.18,1,UK,iHerb
2021-08-09,Iron Supplement,Mineral,176,35.15,6186.4,0.15,4,Canada,iHerb
2021-08-09,Electrolyte Powder,Hydration,122,52.68,6426.96,0.06,3,Canada,Amazon
2021-08-16,Whey Protein,Protein,173,31.95,5527.35,0.01,4,UK,Walmart
2021-08-16,Vitamin C,Vitamin,149,44.49,6629.01,0.12,0,Canada,iHerb
2021-08-16,Fish Oil,Omega,139,38.71,5380.69,0.16,1,Canada,iHerb
2021-08-16,Multivitamin,Vitamin,154,44.76,6893.04,0.1,2,Canada,Walmart
2021-08-16,Pre-Workout,Performance,155,55.85,8656.75,0.03,2,USA,iHerb
2021-08-16,BCAA,Amino Acid,133,26.65,3544.45,0.09,0,Canada,iHerb
2021-08-16,Creatine,Performance,153,11.71,1791.63,0.08,3,UK,Walmart
2021-08-16,Zinc,Mineral,157,44.91,7050.87,0.08,0,UK,Amazon
2021-08-16,Collagen Peptides,Protein,141,59.02,8321.82,0.12,0,UK,Walmart
2021-08-16,Magnesium,Mineral,135,38.93,5255.55,0.02,3,UK,Amazon
2021-08-16,Ashwagandha,Herbal,145,49.03,7109.35,0.19,2,USA,iHerb
2021-08-16,Melatonin,Sleep Aid,154,41.44,6381.76,0.14,5,USA,Walmart
2021-08-16,Biotin,Vitamin,159,53.62,8525.58,0.05,0,USA,iHerb
2021-08-16,Green Tea Extract,Fat Burner,149,51.46,7667.54,0.11,2,Canada,Amazon
2021-08-16,Iron Supplement,Mineral,151,40.76,6154.76,0.21,0,USA,Walmart
2021-08-16,Electrolyte Powder,Hydration,153,18.21,2786.13,0.03,4,USA,Amazon
2021-08-23,Whey Protein,Protein,146,18.57,2711.22,0.17,2,UK,Walmart
2021-08-23,Vitamin C,Vitamin,155,54.68,8475.4,0.1,1,Canada,Amazon
2021-08-23,Fish Oil,Omega,149,53.18,7923.82,0.23,1,USA,Walmart
2021-08-23,Multivitamin,Vitamin,165,56.54,9329.1,0.06,2,USA,iHerb
2021-08-23,Pre-Workout,Performance,142,10.27,1458.34,0.14,1,UK,Amazon
2021-08-23,BCAA,Amino Acid,143,52.57,7517.51,0.15,3,USA,Walmart
2021-08-23,Creatine,Performance,141,32.53,4586.73,0.0,1,Canada,Walmart
2021-08-23,Zinc,Mineral,156,46.81,7302.36,0.14,0,USA,Walmart
2021-08-23,Collagen Peptides,Protein,133,23.75,3158.75,0.02,1,Canada,Amazon
2021-08-23,Magnesium,Mineral,152,46.02,6995.04,0.16,1,USA,iHerb
2021-08-23,Ashwagandha,Herbal,160,41.87,6699.2,0.14,0,Canada,Walmart
2021-08-23,Melatonin,Sleep Aid,157,57.13,8969.41,0.2,2,USA,Amazon
2021-08-23,Biotin,Vitamin,141,27.02,3809.82,0.12,1,UK,Amazon
2021-08-23,Green Tea Extract,Fat Burner,150,58.89,8833.5,0.03,3,Canada,iHerb
2021-08-23,Iron Supplement,Mineral,170,46.25,7862.5,0.11,2,USA,Amazon
2021-08-23,Electrolyte Powder,Hydration,144,38.91,5603.04,0.12,2,Canada,Amazon
2021-08-30,Whey Protein,Protein,142,14.19,2014.98,0.01,1,USA,Walmart
2021-08-30,Vitamin C,Vitamin,128,50.65,6483.2,0.01,2,UK,Amazon
2021-08-30,Fish Oil,Omega,141,34.25,4829.25,0.08,1,Canada,Walmart
2021-08-30,Multivitamin,Vitamin,146,15.73,2296.58,0.25,1,Canada,Amazon
2021-08-30,Pre-Workout,Performance,144,28.19,4059.36,0.21,1,USA,iHerb
2021-08-30,BCAA,Amino Acid,158,52.31,8264.98,0.18,1,UK,Walmart
2021-08-30,Creatine,Performance,135,58.8,7938.0,0.06,1,Canada,iHerb
2021-08-30,Zinc,Mineral,152,35.84,5447.68,0.2,1,USA,Walmart
2021-08-30,Collagen Peptides,Protein,119,38.78,4614.82,0.24,2,Canada,Walmart
2021-08-30,Magnesium,Mineral,140,20.06,2808.4,0.23,3,UK,Walmart
2021-08-30,Ashwagandha,Herbal,160,35.22,5635.2,0.12,1,Canada,iHerb
2021-08-30,Melatonin,Sleep Aid,150,16.59,2488.5,0.22,2,UK,iHerb
2021-08-30,Biotin,Vitamin,147,28.5,4189.5,0.19,2,UK,Walmart
2021-08-30,Green Tea Extract,Fat Burner,160,20.23,3236.8,0.08,1,UK,iHerb
2021-08-30,Iron Supplement,Mineral,144,26.47,3811.68,0.03,1,Canada,iHerb
2021-08-30,Electrolyte Powder,Hydration,154,13.55,2086.7,0.12,2,USA,Walmart
2021-09-06,Whey Protein,Protein,150,24.45,3667.5,0.02,4,Canada,iHerb
2021-09-06,Vitamin C,Vitamin,146,49.6,7241.6,0.08,2,USA,iHerb
2021-09-06,Fish Oil,Omega,134,17.24,2310.16,0.2,0,Canada,iHerb
2021-09-06,Multivitamin,Vitamin,151,33.05,4990.55,0.08,1,USA,Amazon
2021-09-06,Pre-Workout,Performance,174,54.46,9476.04,0.12,2,Canada,Amazon
2021-09-06,BCAA,Amino Acid,168,58.09,9759.12,0.1,2,USA,Amazon
2021-09-06,Creatine,Performance,140,36.04,5045.6,0.07,2,UK,Amazon
2021-09-06,Zinc,Mineral,152,26.15,3974.8,0.12,2,Canada,iHerb
2021-09-06,Collagen Peptides,Protein,147,58.08,8537.76,0.13,2,Canada,Amazon
2021-09-06,Magnesium,Mineral,147,30.36,4462.92,0.1,1,Canada,Walmart
2021-09-06,Ashwagandha,Herbal,151,16.74,2527.74,0.12,0,USA,Amazon
2021-09-06,Melatonin,Sleep Aid,134,40.25,5393.5,0.16,1,UK,Amazon
2021-09-06,Biotin,Vitamin,170,48.46,8238.2,0.09,4,Canada,iHerb
2021-09-06,Green Tea Extract,Fat Burner,137,24.28,3326.36,0.07,3,UK,Walmart
2021-09-06,Iron Supplement,Mineral,113,23.7,2678.1,0.05,0,Canada,iHerb
2021-09-06,Electrolyte Powder,Hydration,162,10.29,1666.98,0.11,1,Canada,Walmart
2021-09-13,Whey Protein,Protein,133,45.1,5998.3,0.18,2,Canada,iHerb
2021-09-13,Vitamin C,Vitamin,162,14.66,2374.92,0.18,4,Canada,Amazon
2021-09-13,Fish Oil,Omega,156,57.28,8935.68,0.11,2,Canada,Amazon
2021-09-13,Multivitamin,Vitamin,149,13.8,2056.2,0.13,2,UK,Walmart
2021-09-13,Pre-Workout,Performance,161,55.45,8927.45,0.24,0,Canada,Walmart
2021-09-13,BCAA,Amino Acid,146,26.47,3864.62,0.13,3,Canada,Amazon
2021-09-13,Creatine,Performance,164,14.65,2402.6,0.15,2,USA,Amazon
2021-09-13,Zinc,Mineral,141,56.37,7948.17,0.1,3,UK,Walmart
2021-09-13,Collagen Peptides,Protein,146,33.8,4934.8,0.03,3,Canada,Amazon
2021-09-13,Magnesium,Mineral,148,28.36,4197.28,0.0,0,Canada,iHerb
2021-09-13,Ashwagandha,Herbal,150,26.74,4011.0,0.17,2,Canada,Amazon
2021-09-13,Melatonin,Sleep Aid,157,55.74,8751.18,0.12,1,Canada,Walmart
2021-09-13,Biotin,Vitamin,138,12.12,1672.56,0.16,0,USA,Amazon
2021-09-13,Green Tea Extract,Fat Burner,143,26.36,3769.48,0.06,0,USA,Walmart
2021-09-13,Iron Supplement,Mineral,160,32.69,5230.4,0.13,2,USA,iHerb
2021-09-13,Electrolyte Powder,Hydration,155,12.24,1897.2,0.07,1,Canada,Amazon
2021-09-20,Whey Protein,Protein,135,25.49,3441.15,0.13,2,UK,iHerb
2021-09-20,Vitamin C,Vitamin,146,26.81,3914.26,0.07,1,Canada,Amazon
2021-09-20,Fish Oil,Omega,147,46.08,6773.76,0.02,3,USA,iHerb
2021-09-20,Multivitamin,Vitamin,159,51.01,8110.59,0.1,1,USA,iHerb
2021-09-20,Pre-Workout,Performance,150,36.92,5538.0,0.14,4,UK,Walmart
2021-09-20,BCAA,Amino Acid,169,50.07,8461.83,0.24,0,USA,iHerb
2021-09-20,Creatine,Performance,141,52.33,7378.53,0.13,2,USA,Amazon
2021-09-20,Zinc,Mineral,135,46.59,6289.65,0.04,1,Canada,iHerb
2021-09-20,Collagen Peptides,Protein,141,45.42,6404.22,0.09,1,Canada,iHerb
2021-09-20,Magnesium,Mineral,131,28.49,3732.19,0.16,2,UK,iHerb
2021-09-20,Ashwagandha,Herbal,139,40.81,5672.59,0.11,0,Canada,Amazon
2021-09-20,Melatonin,Sleep Aid,175,20.4,3570.0,0.08,3,UK,Walmart
2021-09-20,Biotin,Vitamin,157,32.06,5033.42,0.18,1,UK,Walmart
2021-09-20,Green Tea Extract,Fat Burner,139,58.8,8173.2,0.08,1,Canada,Walmart
2021-09-20,Iron Supplement,Mineral,156,52.17,8138.52,0.19,0,Canada,iHerb
2021-09-20,Electrolyte Powder,Hydration,165,52.81,8713.65,0.03,1,Canada,Walmart
2021-09-27,Whey Protein,Protein,166,13.91,2309.06,0.2,3,Canada,Amazon
2021-09-27,Vitamin C,Vitamin,136,44.34,6030.24,0.13,2,UK,Walmart
2021-09-27,Fish Oil,Omega,147,24.24,3563.28,0.13,1,UK,Amazon
2021-09-27,Multivitamin,Vitamin,162,39.07,6329.34,0.2,0,UK,iHerb
2021-09-27,Pre-Workout,Performance,128,44.77,5730.56,0.1,3,USA,Walmart
2021-09-27,BCAA,Amino Acid,142,25.03,3554.26,0.14,1,Canada,iHerb
2021-09-27,Creatine,Performance,151,55.62,8398.62,0.07,1,USA,iHerb
2021-09-27,Zinc,Mineral,152,59.93,9109.36,0.06,2,UK,Amazon
2021-09-27,Collagen Peptides,Protein,146,10.46,1527.16,0.12,1,Canada,iHerb
2021-09-27,Magnesium,Mineral,142,25.05,3557.1,0.04,1,USA,Walmart
2021-09-27,Ashwagandha,Herbal,140,19.94,2791.6,0.13,0,UK,Amazon
2021-09-27,Melatonin,Sleep Aid,156,15.52,2421.12,0.12,0,Canada,iHerb
2021-09-27,Biotin,Vitamin,153,36.38,5566.14,0.13,3,UK,Walmart
2021-09-27,Green Tea Extract,Fat Burner,152,30.08,4572.16,0.24,2,UK,Amazon
2021-09-27,Iron Supplement,Mineral,142,31.62,4490.04,0.21,2,USA,Walmart
2021-09-27,Electrolyte Powder,Hydration,138,24.53,3385.14,0.07,1,USA,iHerb
2021-10-04,Whey Protein,Protein,158,10.05,1587.9,0.18,0,USA,iHerb
2021-10-04,Vitamin C,Vitamin,132,29.0,3828.0,0.12,0,UK,Amazon
2021-10-04,Fish Oil,Omega,143,32.43,4637.49,0.16,0,Canada,Amazon
2021-10-04,Multivitamin,Vitamin,138,22.81,3147.78,0.1,3,UK,iHerb
2021-10-04,Pre-Workout,Performance,156,44.18,6892.08,0.0,2,USA,Amazon
2021-10-04,BCAA,Amino Acid,149,57.73,8601.77,0.23,3,USA,Amazon
2021-10-04,Creatine,Performance,150,33.25,4987.5,0.17,3,Canada,Amazon
2021-10-04,Zinc,Mineral,139,50.76,7055.64,0.24,3,UK,iHerb
2021-10-04,Collagen Peptides,Protein,142,15.61,2216.62,0.07,2,USA,Amazon
2021-10-04,Magnesium,Mineral,154,19.32,2975.28,0.02,1,UK,Amazon
2021-10-04,Ashwagandha,Herbal,150,27.42,4113.0,0.04,2,USA,Walmart
2021-10-04,Melatonin,Sleep Aid,149,31.38,4675.62,0.24,0,Canada,iHerb
2021-10-04,Biotin,Vitamin,151,37.84,5713.84,0.23,1,UK,Walmart
2021-10-04,Green Tea Extract,Fat Burner,149,40.45,6027.05,0.07,0,USA,Amazon
2021-10-04,Iron Supplement,Mineral,151,13.79,2082.29,0.17,2,USA,Amazon
2021-10-04,Electrolyte Powder,Hydration,138,46.02,6350.76,0.13,1,Canada,Walmart
2021-10-11,Whey Protein,Protein,143,56.96,8145.28,0.17,0,Canada,Amazon
2021-10-11,Vitamin C,Vitamin,149,14.72,2193.28,0.25,4,UK,Walmart
2021-10-11,Fish Oil,Omega,129,28.16,3632.64,0.21,1,UK,Amazon
2021-10-11,Multivitamin,Vitamin,148,48.72,7210.56,0.01,2,Canada,Amazon
2021-10-11,Pre-Workout,Performance,137,27.4,3753.8,0.12,1,USA,Amazon
2021-10-11,BCAA,Amino Acid,132,11.67,1540.44,0.12,3,UK,iHerb
2021-10-11,Creatine,Performance,159,42.26,6719.34,0.21,0,USA,Amazon
2021-10-11,Zinc,Mineral,150,39.34,5901.0,0.21,0,Canada,Amazon
2021-10-11,Collagen Peptides,Protein,157,28.96,4546.72,0.09,2,UK,Walmart
2021-10-11,Magnesium,Mineral,168,51.24,8608.32,0.1,0,USA,Walmart
2021-10-11,Ashwagandha,Herbal,125,29.01,3626.25,0.08,2,USA,Walmart
2021-10-11,Melatonin,Sleep Aid,159,21.06,3348.54,0.07,2,USA,Walmart
2021-10-11,Biotin,Vitamin,135,57.19,7720.65,0.2,0,Canada,iHerb
2021-10-11,Green Tea Extract,Fat Burner,147,49.55,7283.85,0.13,0,USA,iHerb
2021-10-11,Iron Supplement,Mineral,159,23.15,3680.85,0.09,1,USA,Walmart
2021-10-11,Electrolyte Powder,Hydration,144,29.93,4309.92,0.0,2,Canada,Amazon
2021-10-18,Whey Protein,Protein,137,42.68,5847.16,0.19,2,USA,Walmart
2021-10-18,Vitamin C,Vitamin,150,46.86,7029.0,0.17,1,UK,iHerb
2021-10-18,Fish Oil,Omega,169,59.13,9992.97,0.22,2,UK,iHerb
2021-10-18,Multivitamin,Vitamin,174,19.52,3396.48,0.11,0,USA,Walmart
2021-10-18,Pre-Workout,Performance,146,29.32,4280.72,0.08,2,USA,iHerb
2021-10-18,BCAA,Amino Acid,166,29.27,4858.82,0.04,2,UK,iHerb
2021-10-18,Creatine,Performance,132,24.31,3208.92,0.05,3,Canada,Amazon
2021-10-18,Zinc,Mineral,150,16.61,2491.5,0.09,2,USA,iHerb
2021-10-18,Collagen Peptides,Protein,161,39.49,6357.89,0.05,1,USA,Amazon
2021-10-18,Magnesium,Mineral,136,21.24,2888.64,0.13,1,USA,iHerb
2021-10-18,Ashwagandha,Herbal,176,42.08,7406.08,0.2,2,Canada,iHerb
2021-10-18,Melatonin,Sleep Aid,141,11.96,1686.36,0.08,2,Canada,Walmart
2021-10-18,Biotin,Vitamin,122,45.31,5527.82,0.2,1,UK,Amazon
2021-10-18,Green Tea Extract,Fat Burner,157,18.0,2826.0,0.1,2,USA,Amazon
2021-10-18,Iron Supplement,Mineral,177,35.37,6260.49,0.08,2,USA,iHerb
2021-10-18,Electrolyte Powder,Hydration,163,32.53,5302.39,0.07,1,Canada,Walmart
2021-10-25,Whey Protein,Protein,146,58.36,8520.56,0.11,1,USA,Walmart
2021-10-25,Vitamin C,Vitamin,164,37.6,6166.4,0.06,2,USA,Amazon
2021-10-25,Fish Oil,Omega,151,49.04,7405.04,0.05,2,USA,iHerb
2021-10-25,Multivitamin,Vitamin,162,18.63,3018.06,0.0,1,Canada,iHerb
2021-10-25,Pre-Workout,Performance,145,19.4,2813.0,0.21,1,UK,Walmart
2021-10-25,BCAA,Amino Acid,139,34.94,4856.66,0.05,1,Canada,iHerb
2021-10-25,Creatine,Performance,137,48.5,6644.5,0.12,2,USA,iHerb
2021-10-25,Zinc,Mineral,159,58.31,9271.29,0.21,1,USA,Amazon
2021-10-25,Collagen Peptides,Protein,137,16.92,2318.04,0.19,1,USA,Amazon
2021-10-25,Magnesium,Mineral,161,40.23,6477.03,0.17,0,UK,Amazon
2021-10-25,Ashwagandha,Herbal,143,10.47,1497.21,0.01,3,USA,Amazon
2021-10-25,Melatonin,Sleep Aid,157,44.4,6970.8,0.2,1,Canada,Amazon
2021-10-25,Biotin,Vitamin,144,34.59,4980.96,0.19,0,UK,iHerb
2021-10-25,Green Tea Extract,Fat Burner,141,59.58,8400.78,0.05,1,Canada,Walmart
2021-10-25,Iron Supplement,Mineral,172,58.54,10068.88,0.24,3,Canada,Walmart
2021-10-25,Electrolyte Powder,Hydration,139,48.04,6677.56,0.25,0,UK,Walmart
2021-11-01,Whey Protein,Protein,160,18.78,3004.8,0.11,3,USA,Walmart
2021-11-01,Vitamin C,Vitamin,149,59.76,8904.24,0.1,2,USA,iHerb
2021-11-01,Fish Oil,Omega,145,44.78,6493.1,0.23,1,UK,Amazon
2021-11-01,Multivitamin,Vitamin,160,20.56,3289.6,0.13,0,Canada,Amazon
2021-11-01,Pre-Workout,Performance,141,10.75,1515.75,0.07,1,Canada,Walmart
2021-11-01,BCAA,Amino Acid,153,42.27,6467.31,0.1,3,UK,Walmart
2021-11-01,Creatine,Performance,161,16.54,2662.94,0.17,2,Canada,Walmart
2021-11-01,Zinc,Mineral,161,41.26,6642.86,0.25,2,UK,Walmart
2021-11-01,Collagen Peptides,Protein,133,22.59,3004.47,0.19,4,Canada,Walmart
2021-11-01,Magnesium,Mineral,157,33.02,5184.14,0.09,1,Canada,Amazon
2021-11-01,Ashwagandha,Herbal,155,43.93,6809.15,0.05,1,UK,Walmart
2021-11-01,Melatonin,Sleep Aid,161,36.83,5929.63,0.19,2,Canada,Walmart
2021-11-01,Biotin,Vitamin,147,18.13,2665.11,0.25,0,Canada,iHerb
2021-11-01,Green Tea Extract,Fat Burner,140,50.55,7077.0,0.21,5,Canada,iHerb
2021-11-01,Iron Supplement,Mineral,142,15.77,2239.34,0.1,3,UK,Amazon
2021-11-01,Electrolyte Powder,Hydration,145,35.19,5102.55,0.16,4,USA,Amazon
2021-11-08,Whey Protein,Protein,124,53.15,6590.6,0.12,0,USA,Walmart
2021-11-08,Vitamin C,Vitamin,152,17.75,2698.0,0.21,1,Canada,iHerb
2021-11-08,Fish Oil,Omega,173,44.65,7724.45,0.0,1,USA,iHerb
2021-11-08,Multivitamin,Vitamin,137,35.84,4910.08,0.07,0,USA,Walmart
2021-11-08,Pre-Workout,Performance,153,12.91,1975.23,0.09,2,UK,Amazon
2021-11-08,BCAA,Amino Acid,152,38.29,5820.08,0.09,4,USA,Amazon
2021-11-08,Creatine,Performance,124,54.56,6765.44,0.2,0,USA,Walmart
2021-11-08,Zinc,Mineral,142,14.21,2017.82,0.2,2,USA,Amazon
2021-11-08,Collagen Peptides,Protein,159,45.89,7296.51,0.17,3,Canada,iHerb
2021-11-08,Magnesium,Mineral,119,28.65,3409.35,0.04,1,Canada,iHerb
2021-11-08,Ashwagandha,Herbal,171,52.25,8934.75,0.0,0,UK,Walmart
2021-11-08,Melatonin,Sleep Aid,169,40.32,6814.08,0.11,4,UK,Walmart
2021-11-08,Biotin,Vitamin,133,11.48,1526.84,0.11,1,Canada,Walmart
2021-11-08,Green Tea Extract,Fat Burner,166,40.7,6756.2,0.13,0,UK,Walmart
2021-11-08,Iron Supplement,Mineral,163,21.37,3483.31,0.0,1,Canada,Amazon
2021-11-08,Electrolyte Powder,Hydration,132,43.86,5789.52,0.22,2,Canada,iHerb
2021-11-15,Whey Protein,Protein,174,10.61,1846.14,0.17,1,UK,Walmart
2021-11-15,Vitamin C,Vitamin,141,23.49,3312.09,0.13,1,UK,Walmart
2021-11-15,Fish Oil,Omega,150,29.36,4404.0,0.06,0,Canada,Walmart
2021-11-15,Multivitamin,Vitamin,144,47.84,6888.96,0.17,0,USA,iHerb
2021-11-15,Pre-Workout,Performance,153,34.21,5234.13,0.14,1,USA,Walmart
2021-11-15,BCAA,Amino Acid,152,15.48,2352.96,0.19,0,USA,iHerb
2021-11-15,Creatine,Performance,180,32.16,5788.8,0.05,2,UK,Walmart
2021-11-15,Zinc,Mineral,155,40.17,6226.35,0.08,3,USA,Amazon
2021-11-15,Collagen Peptides,Protein,166,26.24,4355.84,0.07,0,UK,Amazon
2021-11-15,Magnesium,Mineral,163,26.26,4280.38,0.12,3,USA,iHerb
2021-11-15,Ashwagandha,Herbal,134,54.88,7353.92,0.24,1,USA,Amazon
2021-11-15,Melatonin,Sleep Aid,139,26.65,3704.35,0.04,2,UK,Walmart
2021-11-15,Biotin,Vitamin,149,11.61,1729.89,0.16,2,Canada,Amazon
2021-11-15,Green Tea Extract,Fat Burner,144,10.7,1540.8,0.0,1,UK,iHerb
2021-11-15,Iron Supplement,Mineral,131,18.85,2469.35,0.01,3,Canada,Amazon
2021-11-15,Electrolyte Powder,Hydration,168,43.61,7326.48,0.0,5,USA,iHerb
