Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
26/07/2011,0.0,-24.85,-24.43,20.1,19.2,-25110.432,2
27/07/2011,0.0,-24.84,-24.43,18.7,18,-24058.08,2.1
28/07/2011,5.9,-24.79,-24.39,20.9,20.6,-26802.144,2
29/07/2011,0.0,-24.77,-24.37,21.4,21.2,-25522.56,2
30/07/2011,0.0,-24.76,-24.36,21.8,21.1,-26587.872,2
31/07/2011,0.0,-24.78,-24.37,22.9,21.9,-26346.816,2.1
01/08/2011,0.0,-24.85,-24.4,22.6,21.9,-28545.696,2.1
02/08/2011,0.0,-24.95,-24.47,24.4,23.6,-29489.184,2
03/08/2011,0.0,-25.15,-24.57,25.5,24.5,-31411.584,2
04/08/2011,0.0,-25.08,-24.56,25.8,24.8,-29612.736,2
05/08/2011,0.0,-25.13,-24.58,26.5,25.7,-29829.6,2
06/08/2011,0.0,-25.24,-24.65,26.6,25.4,-31033.152,2
07/08/2011,0.0,-25.13,-24.65,26,24.8,-27521.856,2
08/08/2011,0.0,-25.18,-24.65,26.1,24.7,-29463.264,2
09/08/2011,0.0,-25.28,-24.71,25.1,24.6,-30701.376,2
10/08/2011,0.0,-25.37,-24.79,22.2,21.6,-30974.4,2
11/08/2011,0.0,-25.33,-24.8,21.8,21.4,-29815.776,2
12/08/2011,0.0,-25.4,-24.81,22.8,21.3,-30795.552,2
13/08/2011,0.0,-25.45,-24.83,23.4,22,-31589.568,2
14/08/2011,0.0,-25.28,-24.81,25,23.9,-29256.768,2
15/08/2011,0.0,-25.22,-24.77,24.4,23.2,-25896.672,2
16/08/2011,0.0,-25.27,-24.78,25.8,25.2,-29043.36,2
17/08/2011,0.0,-25.52,-24.9,26.9,26.5,-32257.44,2
18/08/2011,0.0,-25.54,-24.96,28,27.1,-32392.224,2
19/08/2011,0.0,-25.65,-25.01,28.3,27,-32807.808,2
20/08/2011,0.0,-25.79,-25.11,28.2,27.3,-33765.984,2
21/08/2011,0.0,-25.78,-25.1,29.2,28.4,-32645.376,2
22/08/2011,0.0,-25.76,-25.1,28.9,28.2,-32676.48,2
23/08/2011,0.0,-25.91,-25.17,28.6,27.4,-34412.256,2
24/08/2011,0.0,-25.92,-25.2,28.6,27.1,-34503.84,2
25/08/2011,0.0,-25.96,-25.24,28.3,26.6,-34494.336,2
26/08/2011,0.0,-25.92,-25.22,28.4,27,-33926.688,2
27/08/2011,0.0,-25.93,-25.23,25.7,24.4,-34407.936,2
28/08/2011,0.0,-25.72,-25.2,23.3,22.6,-30964.032,2
29/08/2011,0.0,-25.84,-25.19,24.7,24.3,-32475.168,2
30/08/2011,0.0,-25.82,-25.2,24.3,23.5,-32755.104,2
31/08/2011,0.0,-25.84,-25.23,23.8,22.9,-33275.232,1.9
01/09/2011,0.0,-26.07,-25.32,25.2,24.3,-35099.136,1.9
02/09/2011,0.0,-26.06,-25.34,26.3,25.6,-34806.24,1.9
03/09/2011,0.0,-26.07,-25.36,27.6,26.8,-35029.152,1.8
04/09/2011,0.0,-25.98,-25.34,25.9,25.3,-31960.224,1.8
05/09/2011,0.0,-25.76,-25.26,23.6,22.8,-30147.552,1.8
06/09/2011,0.0,-25.95,-25.34,23.9,23.3,-33441.984,1.8
07/09/2011,0.0,-26.11,-25.37,23.2,22.5,-34542.72,1.8
08/09/2011,0.0,-26.03,-25.36,23,21.9,-33591.456,1.8
09/09/2011,0.0,-26.04,-25.36,25.2,24.6,-33987.168,1.8
10/09/2011,0.0,-26.2,-25.45,25.3,24.4,-35657.28,1.8
11/09/2011,0.0,-26.25,-25.51,25.8,24.9,-35233.056,1.8
12/09/2011,0.0,-26.28,-25.53,24.9,24.2,-35830.944,1.8
13/09/2011,0.0,-26.3,-25.55,26.1,24.9,-36172.224,1.8
14/09/2011,6.5,-26.43,-25.62,23.9,23.9,-37596.096,1.8
15/09/2011,0.0,-26.4,-25.64,24.4,24.1,-36410.688,1.8
16/09/2011,0.0,-26.46,-25.69,24.5,23.5,-38390.112,1.8
17/09/2011,0.0,-26.52,-25.72,23.7,23,-38140.416,1.8
18/09/2011,0.1,-26.29,-25.64,22.3,21.6,-34687.008,1.8
19/09/2011,38.2,-26.15,-25.53,15.8,15.5,-30648.672,1.9
20/09/2011,1.0,-26.09,-25.55,15.7,15.7,-30856.896,2
21/09/2011,0.0,-26.1,-25.54,20.2,20.4,-31802.976,1.9
22/09/2011,0.0,-26.1,-25.55,20.1,20.3,-33021.216,1.9
23/09/2011,0.0,-26.17,-25.59,20.9,20.6,-33431.616,1.8
24/09/2011,0.0,-26.38,-25.66,21.3,21.5,-36089.28,1.8
25/09/2011,0.0,-26.23,-25.68,20.1,20.6,-32468.256,1.8
26/09/2011,0.0,-26.21,-25.63,20.1,20.5,-31658.688,1.8
27/09/2011,0.0,-26.35,-25.7,22.2,21.8,-34201.44,1.8
28/09/2011,0.0,-26.52,-25.76,21.5,21.2,-35894.88,1.8
29/09/2011,0.0,-26.66,-25.82,21.3,20.8,-37474.272,1.8
30/09/2011,0.0,-26.6,-25.85,19.8,20.7,-36635.328,1.8
01/10/2011,0.0,-26.65,-25.88,19.6,20.1,-37353.312,1.8
02/10/2011,0.0,-26.64,-25.89,19.8,20,-36523.872,1.8
03/10/2011,0.0,-26.7,-25.93,18.7,18.9,-36418.464,1.8
04/10/2011,0.0,-26.68,-25.93,19,18.7,-36372.672,1.8
05/10/2011,0.0,-26.74,-25.96,19.2,19.1,-36976.608,1.8
06/10/2011,0.0,-26.77,-25.97,19.4,19.3,-37266.048,1.8
07/10/2011,30.9,-26.73,-25.92,17.8,17.1,-36459.072,1.9
08/10/2011,0.0,-26.73,-25.94,13.5,13.2,-36612.864,1.9
09/10/2011,1.8,-26.54,-25.91,10.6,10.2,-32095.008,2
10/10/2011,0.0,-26.55,-25.9,11.6,11.5,-32082.912,2
11/10/2011,0.0,-26.77,-25.98,14.9,15.1,-36858.24,2
12/10/2011,0.0,-26.72,-26,16.8,16.6,-35953.632,1.9
13/10/2011,0.0,-26.76,-26.01,17.6,16.9,-36110.88,1.9
14/10/2011,0.0,-26.63,-26,15.3,15,-34316.352,1.9
15/10/2011,0.0,-26.78,-26.05,12.6,12.2,-36474.624,1.9
16/10/2011,0.0,-26.78,-26.06,12.6,12,-35389.44,1.9
17/10/2011,0.0,-26.65,-26.03,10.3,11.5,-33482.592,1.9
18/10/2011,0.0,-26.73,-26.04,11.8,11.7,-34252.416,1.9
19/10/2011,3.7,-26.59,-25.99,12.6,11.7,-32139.936,2
20/10/2011,3.7,-26.55,-25.95,14.3,13.5,-32433.696,2
21/10/2011,0.0,-26.56,-25.95,11.3,11.2,-31700.16,2
22/10/2011,0.0,-26.66,-26,11.5,11.3,-34605.792,2
23/10/2011,0.0,-26.66,-26.01,9.6,9.4,-34261.92,1.9
24/10/2011,0.0,-26.76,-25.99,12.3,13,-33107.616,1.9
25/10/2011,0.0,-26.79,-26.01,15,14.8,-32096.736,1.9
26/10/2011,0.0,-26.8,-26.02,14.5,13.6,-33356.448,2
27/10/2011,0.0,-26.9,-26.07,12.4,12.1,-33926.688,2.1
28/10/2011,0.0,-27.02,-26.15,12.2,11.8,-34834.752,2
29/10/2011,0.0,-26.95,-26.15,11.9,12.2,-34504.704,2
30/10/2011,0.0,-26.94,-26.11,11.4,11.6,-33778.08,1.9
31/10/2011,0.0,-26.96,-26.14,11.2,11.9,-34343.136,2
01/11/2011,0.0,-27.06,-26.19,10.7,10.9,-35870.688,1.9
02/11/2011,0.0,-27.08,-26.19,10,10.1,-34284.384,1.9
03/11/2011,0.0,-27.13,-26.23,10.3,10.3,-35652.96,1.9
04/11/2011,0.0,-27.15,-26.24,14.4,14,-36497.088,2
05/11/2011,1.6,-27.16,-26.26,14.1,13.6,-36865.152,2
06/11/2011,0.0,-27.13,-26.25,12.8,12.4,-35209.728,2
07/11/2011,1.6,-27.14,-26.29,13.1,12.4,-33683.04,2
08/11/2011,0.0,-27.23,-26.34,13.1,12.7,-36397.728,2
09/11/2011,0.0,-27.15,-26.34,12.5,13.7,-35278.848,2
10/11/2011,0.0,-27.29,-26.37,11.2,13,-38115.36,2
11/11/2011,0.0,-27.29,-26.45,10.4,10.3,-38382.336,2
12/11/2011,0.0,-27.39,-26.53,10.8,10.2,-39510.72,2
13/11/2011,0.0,-27.43,-26.58,9.7,9.3,-40474.944,2
14/11/2011,0.0,-27.31,-26.54,5.7,6.9,-37683.36,2
15/11/2011,0.0,-27.38,-26.54,4.4,5.2,-38090.304,2
16/11/2011,0.0,-27.45,-26.57,4.4,5.8,-39134.016,2
17/11/2011,0.0,-27.42,-26.62,4.8,5.6,-37765.44,2
18/11/2011,0.0,-27.48,-26.66,2.7,3.1,-38594.88,2
19/11/2011,0.0,-27.59,-26.69,1.9,2.7,-40937.184,2
20/11/2011,0.0,-27.5,-26.67,2.3,2.9,-37755.936,2
21/11/2011,0.0,-27.49,-26.67,4.5,6,-38394.432,2
22/11/2011,0.0,-27.57,-26.67,7.6,8.6,-39433.824,2
23/11/2011,0.0,-27.56,-26.71,11.8,11.9,-39356.928,2
24/11/2011,0.0,-27.57,-26.77,10.2,10.4,-37813.824,2
25/11/2011,0.0,-27.63,-26.79,8.6,10.4,-39212.64,2
26/11/2011,0.0,-27.63,-26.81,5.5,6,-38243.232,2
27/11/2011,0.0,-27.64,-26.83,4.5,5.2,-38069.568,2
28/11/2011,0.0,-27.62,-26.81,2.4,2.7,-36322.56,2
29/11/2011,0.0,-27.63,-26.82,1.6,1.7,-36489.312,2
30/11/2011,0.1,-27.66,-26.89,1.5,1.5,-38520.576,2
01/12/2011,0.0,-27.69,-26.89,3.3,3,-38129.184,2
02/12/2011,0.0,-27.62,-26.83,10.6,10.6,-37873.44,2
03/12/2011,0.0,-27.66,-26.84,12.6,12.3,-38474.784,2
04/12/2011,0.0,-27.66,-26.85,13.4,13.2,-38611.296,2
05/12/2011,1.9,-27.65,-26.81,13.7,13.2,-37031.904,2
06/12/2011,0.0,-27.72,-26.89,9,8.7,-38023.776,2
07/12/2011,0.2,-27.78,-26.95,8.4,8.1,-38408.256,2.1
08/12/2011,0.0,-27.77,-26.98,11.4,11.3,-36578.304,2
09/12/2011,0.0,-27.78,-26.98,9.2,8.8,-37215.072,2
10/12/2011,0.1,-27.79,-26.97,13.1,12.3,-37857.024,2
11/12/2011,0.1,-27.78,-26.98,10.6,10.2,-36311.328,2
12/12/2011,0.0,-27.45,-26.87,10.5,9.8,-32184.864,2.1
13/12/2011,0.0,-27.68,-26.93,8.7,8.7,-34972.992,2.2
14/12/2011,2.4,-27.69,-26.96,10.7,10.3,-36949.824,2.1
15/12/2011,0.0,-27.85,-27.01,12.4,12.3,-38686.464,2
16/12/2011,5.6,-27.98,-27.06,11.7,11.4,-40285.728,2
17/12/2011,0.0,-27.92,-27.04,7,6.8,-39566.88,2.1
18/12/2011,0.1,-27.92,-27.11,2,2.5,-37481.184,2.1
19/12/2011,0.9,-27.88,-27.12,3.1,2.7,-36576.576,2
20/12/2011,0.0,-27.86,-27.11,1.9,2.3,0,2
21/12/2011,0.0,-27.73,-27.1,2.9,3.8,-35269.344,2
22/12/2011,0.0,-27.82,-27.15,1.7,1.6,-35595.936,2
23/12/2011,0.0,-27.91,-27.18,4.8,4.9,-37425.888,2
24/12/2011,7.9,-28.04,-27.17,1.6,1.7,-38258.784,2
25/12/2011,0.0,-27.84,-27.21,7.5,7.3,-31872.096,2.1
26/12/2011,0.0,-27.7,-27.13,7.8,7.1,-32191.776,2.2
27/12/2011,0.0,-27.74,-27.14,6.7,8,-34039.008,2.1
28/12/2011,0.0,-27.78,-27.16,1.7,2.2,-35237.376,2
29/12/2011,0.0,-27.85,-27.13,1.9,2.6,-35744.544,2
30/12/2011,1.0,-27.9,-27.1,3.9,4,-36183.456,2
31/12/2011,0.0,-28.12,-27.23,1.7,2,-39660.192,2
01/01/2012,0.0,-27.97,-27.27,1.5,2.2,-35187.264,2
02/01/2012,0.0,-27.82,-27.19,7.8,7.5,-34725.024,2
03/01/2012,8.3,-27.83,-27.2,10.7,10.1,-35046.432,2.1
04/01/2012,2.9,-27.86,-27.22,7.4,6.9,-35601.984,2.1
05/01/2012,0.0,-27.82,-27.16,7.6,7.5,-35557.92,2.1
06/01/2012,0.0,-28.04,-27.2,5.6,5.6,-37875.168,2.2
07/01/2012,0.0,-28.13,-27.32,2.9,3.2,-35643.456,2.1
08/01/2012,0.0,-28.12,-27.33,3.6,3.6,-36249.984,2.1
09/01/2012,0.0,-28.12,-27.37,2,2.6,-34983.36,2.1
10/01/2012,0.0,-28.22,-27.43,1.5,2.2,-36922.176,2
11/01/2012,0.0,-28.25,-27.45,4.6,4.9,-37143.36,2
12/01/2012,0.0,-28.29,-27.46,2.9,3.3,-37680.768,2
13/01/2012,0.0,-28.19,-27.38,4,3.8,-36456.48,2
14/01/2012,0.0,-28.26,-27.4,6.4,6.5,-37016.352,2
15/01/2012,0.0,-28.29,-27.46,0.6,2,-37025.856,2
16/01/2012,0.0,-28.3,-27.49,-0.7,0.6,-36344.16,2
17/01/2012,0.0,-28.35,-27.54,-0.7,0,-36747.648,2
18/01/2012,0.0,-28.4,-27.58,0.8,0.9,-37555.488,2
19/01/2012,0.0,-28.39,-27.59,2.5,1.4,-37421.568,2
20/01/2012,0.0,-28.28,-27.45,8.9,7.9,-36763.2,2
21/01/2012,0.0,-28.42,-27.52,4.4,4.5,-38413.44,2
22/01/2012,0.0,-28.43,-27.53,9.1,8.4,-37418.112,2
23/01/2012,0.0,-28.44,-27.55,9,8.4,-36655.2,2
24/01/2012,0.0,-28.44,-27.55,7.4,6.8,-36512.64,2
25/01/2012,0.0,-28.51,-27.63,3.5,2.6,-36475.488,2
26/01/2012,0.0,-28.53,-27.65,1.7,1.8,-37228.032,1.9
27/01/2012,0.0,-28.58,-27.71,1.5,2.3,-37997.856,1.9
28/01/2012,0.0,-28.58,-27.7,1.6,2.3,-37860.48,2
29/01/2012,0.0,-28.52,-27.66,3.8,3.9,-36635.328,2
30/01/2012,0.0,-28.57,-27.69,4.6,3.7,-37068.192,2
31/01/2012,0.0,-28.58,-27.69,2.4,2.8,-36648.288,2
01/02/2012,0.0,-28.53,-27.63,2.5,2,-35874.144,2
02/02/2012,0.0,-28.57,-27.7,2.4,1.6,-37097.568,2
03/02/2012,0.0,-28.65,-27.75,-0.3,-0.9,-38098.08,2
04/02/2012,0.0,-28.73,-27.82,-1.6,-2.1,-40004.928,2
05/02/2012,0.0,-28.75,-27.87,-0.9,-1.2,-39399.264,2
06/02/2012,0.0,-28.74,-27.84,-1.4,-1.8,-39794.976,2
07/02/2012,0.0,-28.57,-27.78,-0.2,-0.6,-36197.28,2
08/02/2012,0.0,-28.75,-27.91,2.3,1.9,-40048.128,2
09/02/2012,0.0,-28.84,-27.95,2.3,1.8,-41249.088,2
10/02/2012,0.0,-28.77,-27.93,0,-0.3,-38946.528,2
11/02/2012,0.0,-28.68,-27.9,-0.3,-1,-36277.632,2
12/02/2012,0.0,-28.71,-27.91,-1.5,-1.3,-37918.368,2
13/02/2012,0.0,-28.85,-28,-1.3,-1,-40738.464,2
14/02/2012,0.0,-28.9,-28.02,-1.7,-1.5,-40449.024,2
15/02/2012,0.0,-28.95,-28.06,-1.1,-1.6,-41180.832,2
16/02/2012,0.0,-28.99,-28.08,2.5,2.6,-41299.2,2
17/02/2012,0.0,-29.09,-28.18,3,2.7,-41815.872,2
18/02/2012,0.0,-29.09,-28.18,7.7,6.7,-41674.176,2
19/02/2012,0.9,-29.07,-28.16,8.3,7.3,-40114.656,2
20/02/2012,0.0,-29.02,-28.17,7.9,7,-38385.792,2.1
21/02/2012,0.0,-29.09,-28.21,7.4,6.3,-39112.416,2.2
22/02/2012,0.0,-29.15,-28.23,7.3,6.2,-40887.936,2.2
23/02/2012,0.0,-29.15,-28.24,9.5,8.4,-39788.928,2.2
24/02/2012,0.0,-29.17,-28.27,8.6,8.6,-39917.664,2.1
25/02/2012,0.0,-29.23,-28.28,8.6,7.9,-40772.16,2.2
26/02/2012,0.0,-29.16,-28.25,7,6,-38154.24,2.2
27/02/2012,0.0,-29.05,-28.26,6.9,6.1,-34972.128,2.2
28/02/2012,0.0,-28.89,-28.21,6.5,6.4,-33143.904,2.2
29/02/2012,0.0,-28.85,-28.16,8.8,7.7,-32987.52,2.1
01/03/2012,0.0,-28.95,-28.21,10.7,10.7,-33630.336,2.1
02/03/2012,0.0,-29.09,-28.24,11.7,11.2,-34384.608,2.1
03/03/2012,0.0,-29.15,-28.27,11,9.9,-35474.976,2.2
04/03/2012,0.0,-29.12,-28.23,9.8,8.9,-34069.248,2.1
05/03/2012,0.0,-29.1,-28.2,11.3,10.8,-33351.264,2.1
06/03/2012,0.0,-29.09,-28.21,9.5,8.8,-32654.016,2.1
07/03/2012,0.0,-29.15,-28.29,8.3,7.8,-34079.616,2.2
08/03/2012,0.0,-29.12,-28.24,6.9,6.8,-34014.816,2.1
09/03/2012,0.0,-29.25,-28.32,9.4,8.9,-36402.912,2.1
10/03/2012,0.0,-29.23,-28.35,9,8.2,-36243.936,2.1
11/03/2012,0.0,-29.09,-28.24,10.2,9.6,-33060.096,2.1
12/03/2012,0.0,-29.14,-28.27,11.4,10.6,-33344.352,2.1
13/03/2012,0.0,-29.17,-28.31,11.3,10.1,-33127.488,2.1
14/03/2012,0.0,-29.17,-28.31,10.9,10.6,-33452.352,2.1
15/03/2012,0.0,-29.22,-28.34,11.3,10.8,-34191.936,2.1
16/03/2012,0.0,-29.24,-28.37,12.4,11.2,-34261.92,2
17/03/2012,0.0,-29.3,-28.38,11.8,11.2,-35316.864,2
18/03/2012,0.0,-29.32,-28.37,13.4,12.4,-36214.56,2.1
19/03/2012,0.0,-29.25,-28.36,13.9,12.7,-33141.312,2.1
20/03/2012,0.0,-29.27,-28.41,15,14.6,-33792.768,2
21/03/2012,0.0,-29.23,-28.41,14.2,14.6,-34686.144,2
22/03/2012,0.0,-29.26,-28.43,13.9,13.3,-34693.056,2
23/03/2012,0.0,-29.31,-28.44,13.6,12.9,-35703.936,2
24/03/2012,0.0,-29.45,-28.48,13.6,12.9,-37501.056,2
25/03/2012,0.0,-29.54,-28.52,13.3,12.9,-38247.552,2
26/03/2012,0.0,-29.49,-28.55,13.6,13.3,-35805.888,2
27/03/2012,0.0,-29.52,-28.56,15.3,13.9,-36148.896,2
28/03/2012,0.0,-29.55,-28.57,14.2,13.9,-37101.024,2
29/03/2012,0.0,-29.56,-28.57,14.4,13.9,-36926.496,2
30/03/2012,0.0,-29.6,-28.58,14.3,13.4,-38272.608,2
31/03/2012,0.0,-29.67,-28.63,14.6,13.8,-40073.184,2
01/04/2012,0.0,-29.68,-28.66,13.7,13,-38161.152,2
02/04/2012,0.0,-29.62,-28.66,15.3,14.9,-35161.344,2
03/04/2012,5.1,-29.58,-28.64,13.9,13.2,-34283.52,2
04/04/2012,0.1,-29.6,-28.64,15.6,15.1,-35694.432,2
05/04/2012,0.0,-29.57,-28.65,14.4,13.7,-33779.808,2
06/04/2012,0.0,-29.6,-28.67,14.2,13.6,-35235.648,2
07/04/2012,0.0,-29.58,-28.64,12.4,11.8,-34428.672,2
08/04/2012,0.0,-29.53,-28.61,8.9,8.1,-32360.256,2
09/04/2012,0.0,-29.54,-28.64,7.8,6.9,-32073.408,2.1
10/04/2012,0.0,-29.56,-28.65,10,9.5,-34071.84,2
11/04/2012,0.0,-29.57,-28.61,10.5,9.7,-33870.528,2
12/04/2012,0.0,-29.6,-28.66,12.4,11.2,-34479.648,2.1
13/04/2012,0.0,-29.57,-28.6,11.9,11.2,-33834.24,2
14/04/2012,0.0,-29.6,-28.61,10.8,10.4,-34798.464,2.1
15/04/2012,0.0,-29.62,-28.69,11.6,11.1,-34624.8,2.1
16/04/2012,4.1,-29.65,-28.72,12.3,11.6,-34908.192,2.2
17/04/2012,0.0,-29.72,-28.75,12.3,11.7,-35585.568,2.1
18/04/2012,3.0,-29.66,-28.71,10.5,9.6,-34017.408,2.1
19/04/2012,10.6,-29.66,-28.72,12,11,-33725.376,2.1
20/04/2012,0.0,-29.67,-28.72,10.4,9.5,-33683.04,2.2
21/04/2012,0.0,-29.75,-28.8,13.6,12.3,-35446.464,2.2
22/04/2012,0.0,-29.65,-28.78,15.2,14.3,-32794.848,2.2
23/04/2012,0.0,-29.55,-28.75,14.1,13.2,-30828.384,2.2
24/04/2012,5.6,-29.56,-28.7,12.5,11.8,-30360.96,2.2
25/04/2012,0.0,-29.52,-28.71,13.1,12.6,-29524.608,2.2
26/04/2012,0.0,-29.33,-28.73,15.3,14.2,-29044.224,2.2
27/04/2012,0.0,-29.35,-28.67,18.9,17.9,-28445.472,2.3
28/04/2012,0.0,-29.66,-28.73,20.7,20,-33811.776,2.3
29/04/2012,0.0,-29.49,-28.75,18.6,17.7,-30460.32,2.4
30/04/2012,0.0,-29.36,-28.67,16.5,15.8,-27812.16,2.4
01/05/2012,0.0,-29.3,-28.62,17.3,16.8,-27365.472,2.4
02/05/2012,0.0,-29.45,-28.65,17,16.1,-30047.328,2.4
03/05/2012,0.0,-29.54,-28.68,15.6,14.4,-31328.64,2.3
04/05/2012,0.0,-29.53,-28.68,15.6,14.5,-30188.16,2
05/05/2012,0.0,-29.66,-28.73,15.8,14.7,-32327.424,2
06/05/2012,0.0,-29.1,-28.65,14.9,13.9,-26522.208,2.2
07/05/2012,0.0,-29.17,-28.59,16.2,15.6,-25373.088,2.4
08/05/2012,0.0,-29.25,-28.61,16.4,15.4,-26211.168,2.4
09/05/2012,0.0,-29.28,-28.61,17.8,16.9,-26119.584,2.2
10/05/2012,0.0,-29.38,-28.66,19.8,18.9,-27666.144,2
11/05/2012,0.0,-29.57,-28.7,20.5,19.8,-30974.4,2
12/05/2012,0.0,-29.65,-28.72,20.9,20.1,-33105.024,2
13/05/2012,0.0,-29.5,-28.66,16,14.6,-27336.96,2.1
14/05/2012,0.0,-29.16,-28.58,11.9,11.4,-24645.6,2.2
15/05/2012,0.0,-29.32,-28.58,14.4,13.6,-25777.44,2.2
16/05/2012,2.1,-29.56,-28.65,12.7,12.1,-31419.36,2.2
17/05/2012,0.0,-29.51,-28.68,12.8,12,-28098.144,2.2
18/05/2012,0.0,-29.49,-28.66,13.9,13.1,-27818.208,2.4
19/05/2012,0.0,-29.6,-28.7,16.9,15.9,-31523.04,2.4
20/05/2012,0.0,-29.36,-28.63,16.2,15.6,-25716.096,2.5
21/05/2012,8.5,-29.13,-28.48,16,15.1,-22976.352,2.5
22/05/2012,0.0,-29.14,-28.52,14.4,13.6,-24145.344,2.2
23/05/2012,0.0,-29.18,-28.53,15,14.4,-23682.24,2
24/05/2012,0.1,-29.32,-28.55,20.6,19.9,-25852.608,2
25/05/2012,0.0,-29.41,-28.58,20.9,20.2,-27317.088,2
26/05/2012,0.0,-29.5,-28.61,18.8,18.5,-30265.92,2
27/05/2012,0.0,-29.39,-28.59,17.9,17,-26907.552,2
28/05/2012,0.4,-29.4,-28.59,14.4,13.2,-26027.136,2
29/05/2012,0.0,-29.19,-28.54,17.4,16.4,-24634.368,2
30/05/2012,0.0,-29.36,-28.57,19.9,18.5,-26564.544,2
31/05/2012,0.0,-29.4,-28.61,21.2,19.7,-26793.504,2
01/06/2012,0.0,-29.44,-28.6,20.5,19.1,-27225.504,2
02/06/2012,0.0,-29.46,-28.61,22.5,21,-28526.688,2
03/06/2012,0.0,-29.44,-28.62,22.5,20.9,-27442.368,2
04/06/2012,9.4,-29.35,-28.59,16.9,15.4,-25030.08,2
05/06/2012,0.0,-29.31,-28.54,19,17.7,-25545.024,2
06/06/2012,0.0,-29.42,-28.59,21.1,19.6,-26551.584,2
07/06/2012,0.0,-29.47,-28.6,22,20.6,-27038.016,2
08/06/2012,0.0,-29.53,-28.64,24.1,22.5,-29487.456,2
09/06/2012,0.0,-29.37,-28.61,23.2,22,-32205.6,2
10/06/2012,0.0,-29.46,-28.66,23.1,22.1,-31424.544,2
11/06/2012,0.0,-29.31,-28.59,21.6,20.7,-25908.768,2
12/06/2012,0.0,-29.27,-28.55,21.2,20.3,-25472.448,2
13/06/2012,0.0,-29.31,-28.61,19.8,18.2,-27114.048,2
14/06/2012,0.0,-29.38,-28.68,20.5,19,-30284.928,2
15/06/2012,0.0,-29.56,-28.78,22.9,21.6,-34714.656,1.9
16/06/2012,0.0,-29.68,-28.85,25.4,24.2,-34223.04,1.9
17/06/2012,0.0,-29.75,-28.92,26.8,25.7,-35141.472,1.9
18/06/2012,0.0,-29.86,-28.97,27.8,26.5,-34445.088,1.9
19/06/2012,0.0,-29.98,-29.06,28.8,27.3,-36077.184,1.9
20/06/2012,0.0,-30.09,-29.13,29.4,27.9,-36046.08,1.9
21/06/2012,0.0,-30.25,-29.21,28.3,26.8,-37516.608,1.9
22/06/2012,0.0,-30.28,-29.31,27.4,25.9,-37057.824,1.9
23/06/2012,0.0,-30.23,-29.35,27,24.9,-36606.816,1.9
24/06/2012,0.0,-30.2,-29.34,26.3,24.4,-37293.696,1.9
25/06/2012,0.0,-30.16,-29.34,26.2,24.5,-33168.096,1.9
26/06/2012,0.0,,,26.5,25.2,-35335.872,1.9
27/06/2012,0.0,,,27.7,27,-36835.776,1.9
28/06/2012,0.0,,,28.3,26.9,-37066.464,1.9
29/06/2012,0.0,,,29.3,27.5,-36822.816,1.9
30/06/2012,0.0,,,29.9,28.3,-37361.952,1.9
01/07/2012,0.0,,,30.6,29.1,-37361.952,1.9
02/07/2012,0.0,,,29.5,27.9,-37018.944,1.9
03/07/2012,0.0,-30.7,-29.79,27.3,25.9,-37200.384,1.9
04/07/2012,0.0,-30.89,-29.87,27.4,26,-37237.536,1.9
05/07/2012,0.0,-31.1,-29.98,28.9,27.5,-37210.752,1.9
06/07/2012,0.0,-31.16,-30.07,27.5,26.1,-37190.88,1.9
07/07/2012,0.0,-31.23,-30.15,27.6,26.4,-37173.6,1.9
08/07/2012,0.0,-31.33,-30.24,28.1,26.3,-36577.44,1.9
09/07/2012,0.0,-31.41,-30.32,28.9,27.1,-38725.344,1.9
10/07/2012,0.0,-31.67,-30.49,29.3,27.5,-40725.504,1.9
11/07/2012,0.0,-31.79,-30.61,28.9,27.2,-41090.976,1.9
12/07/2012,0.0,-31.87,-30.7,27.8,26,-40874.112,1.9
13/07/2012,0.0,-31.94,-30.76,26,24.2,-41246.496,1.9
14/07/2012,0.0,-32.02,-30.85,28.3,26.3,-41227.488,1.9
15/07/2012,0.0,-32.09,-30.93,27.5,26.4,-41345.856,1.9
16/07/2012,0.0,-32.13,-31.01,23.7,22.4,-39223.872,1.9
17/07/2012,0.0,-32.17,-31.06,25.1,24.4,-40543.2,1.9
18/07/2012,0.0,-32.25,-31.12,27.1,26.2,-41341.536,1.9
19/07/2012,0.0,-32.31,-31.2,28.1,26.2,-40466.304,1.9
20/07/2012,0.0,-32.34,-31.25,28.2,25.8,-39249.792,1.9
21/07/2012,0.0,-32.42,-31.31,27.5,25.5,-40658.976,1.9
22/07/2012,0.0,-32.18,-31.34,23.2,22.2,-37773.216,1.9
23/07/2012,0.0,-32.17,-31.32,21.2,20.6,-34687.872,1.9
24/07/2012,0.0,-32.15,-31.28,23.1,22.4,-32449.248,1.9
25/07/2012,0.0,-32.21,-31.32,23.6,22.7,-36383.04,1.9
26/07/2012,0.0,-32.28,-31.39,25.8,24.8,-36041.76,1.9
27/07/2012,0.0,-32.49,-31.48,28.8,27.6,-41230.944,1.9
28/07/2012,0.0,-32.62,-31.57,29.4,27.7,-41549.76,1.9
29/07/2012,0.0,-32.67,-31.65,27.8,26.1,-41716.512,1.9
