Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market_size,Market,Marketing,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales ,Total_expenses,Type
435,69,8,7/16/2015,1060,81,Small Market,West,21,Beans,Coffee,Amaretto,58,160,Utah,80,90,50,170,42,Regular
541,53,-19,7/17/2015,470,75,Small Market,West,17,Beans,Coffee,Colombian,21,136,Oregon,60,90,40,150,61,Regular
253,63,4,7/18/2015,446,93,Small Market,West,20,Beans,Coffee,Colombian,74,166,Washington,70,110,70,180,43,Regular
775,15,3,7/19/2015,848,24,Small Market,West,4,Beans,Espresso,Caffe Mocha,13,42,Nevada,10,20,10,30,15,Regular
801,101,36,7/20/2015,552,130,Small Market,West,33,Beans,Espresso,Caffe Mocha,126,246,Utah,90,130,90,220,45,Regular
702,121,19,7/21/2015,912,168,Small Market,West,109,Leaves,Herbal Tea,Chamomile,39,308,Nevada,110,150,20,260,142,Decaf
206,130,61,7/22/2015,1134,195,Small Market,West,42,Leaves,Herbal Tea,Chamomile,181,346,Washington,120,180,120,300,73,Decaf
702,173,75,7/23/2015,1150,239,Small Market,West,57,Leaves,Herbal Tea,Lemon,205,439,Nevada,160,220,130,380,101,Decaf
541,88,34,7/24/2015,561,112,Small Market,West,29,Leaves,Herbal Tea,Lemon,104,213,Oregon,80,100,70,180,42,Decaf
775,113,59,7/25/2015,803,165,Small Market,West,36,Leaves,Herbal Tea,Mint,159,296,Nevada,100,150,100,250,58,Decaf
775,228,151,7/26/2015,1691,304,Small Market,West,75,Leaves,Tea,Darjeeling,291,567,Nevada,160,220,140,380,108,Regular
702,211,110,7/27/2015,1778,212,Small Market,West,59,Leaves,Tea,Earl Grey,190,451,Nevada,150,150,80,300,84,Regular
503,78,42,7/28/2015,798,119,Small Market,West,25,Leaves,Tea,Earl Grey,92,210,Oregon,50,90,50,140,57,Regular
775,245,-225,7/29/2015,7653,-245,Small Market,West,93,Leaves,Tea,Green Tea,-505,34,Nevada,180,-180,-280,0,127,Regular
971,102,62,7/30/2015,666,143,Small Market,West,31,Leaves,Tea,Green Tea,132,261,Oregon,70,100,70,170,54,Regular
951,224,-71,7/31/2015,4216,-32,Major Market,West,73,Beans,Coffee,Decaf Irish Cream,-221,205,California,260,-40,-150,220,117,Decaf
209,247,111,8/1/2015,1744,329,Major Market,West,81,Beans,Espresso,Decaf Espresso,321,614,California,240,310,210,550,113,Decaf
209,127,-41,8/2/2015,2947,-25,Major Market,West,40,Beans,Coffee,Amaretto,-131,109,California,150,-30,-90,120,63,Regular
530,279,52,8/3/2015,2642,420,Major Market,West,97,Beans,Coffee,Colombian,402,745,California,330,500,350,830,149,Regular
949,250,73,8/4/2015,1820,251,Major Market,West,70,Beans,Espresso,Caffe Latte,233,534,California,240,240,160,480,94,Regular
530,135,6,8/5/2015,940,187,Major Market,West,122,Beans,Espresso,Caffe Mocha,46,343,California,130,180,40,310,156,Regular
916,86,52,8/6/2015,1003,124,Major Market,West,24,Leaves,Herbal Tea,Chamomile,132,224,California,80,110,80,190,35,Decaf
661,241,109,8/7/2015,1321,284,Major Market,West,74,Leaves,Herbal Tea,Lemon,279,559,California,220,260,170,480,96,Decaf
323,123,89,8/8/2015,959,179,Major Market,West,34,Leaves,Tea,Darjeeling,199,322,California,90,130,110,220,45,Regular
801,68,-11,8/9/2015,619,85,Small Market,West,25,Beans,Coffee,Decaf Irish Cream,39,163,Utah,80,100,50,180,59,Decaf
206,105,-20,8/10/2015,716,145,Small Market,West,95,Beans,Coffee,Decaf Irish Cream,30,266,Washington,120,170,50,290,125,Decaf
971,153,49,8/11/2015,1319,153,Small Market,West,42,Beans,Espresso,Decaf Espresso,129,326,Oregon,150,140,80,290,66,Decaf
360,80,16,8/12/2015,1079,96,Small Market,West,24,Beans,Espresso,Decaf Espresso,76,188,Washington,70,100,60,170,45,Decaf
435,63,3,8/13/2015,1075,76,Small Market,West,19,Beans,Coffee,Amaretto,53,148,Utah,70,90,50,160,40,Regular
360,72,6,8/14/2015,461,104,Small Market,West,23,Beans,Coffee,Colombian,86,188,Washington,80,120,80,200,46,Regular
775,16,5,8/15/2015,851,25,Small Market,West,4,Beans,Espresso,Caffe Mocha,15,44,Nevada,10,20,10,30,15,Regular
435,94,44,8/16/2015,540,120,Small Market,West,31,Beans,Espresso,Caffe Mocha,114,228,Utah,90,110,70,200,43,Regular
702,135,17,8/17/2015,940,187,Small Market,West,122,Leaves,Herbal Tea,Chamomile,47,343,Nevada,120,170,30,290,155,Decaf
253,115,46,8/18/2015,1166,174,Small Market,West,37,Leaves,Herbal Tea,Chamomile,156,308,Washington,100,160,110,260,69,Decaf
702,224,118,8/19/2015,1191,310,Small Market,West,73,Leaves,Herbal Tea,Lemon,288,569,Nevada,210,280,170,490,116,Decaf
503,81,28,8/20/2015,551,104,Small Market,West,26,Leaves,Herbal Tea,Lemon,98,197,Oregon,70,100,70,170,38,Decaf
775,127,61,8/21/2015,830,185,Small Market,West,40,Leaves,Herbal Tea,Mint,181,332,Nevada,120,170,120,290,63,Decaf
775,247,169,8/22/2015,1744,329,Small Market,West,81,Leaves,Tea,Darjeeling,319,614,Nevada,180,240,150,420,114,Regular
775,250,133,8/23/2015,1820,251,Small Market,West,70,Leaves,Tea,Earl Grey,233,534,Nevada,180,180,100,360,94,Regular
971,88,48,8/24/2015,817,133,Small Market,West,29,Leaves,Tea,Earl Grey,108,236,Oregon,60,100,60,160,60,Regular
775,294,-285,8/25/2015,8252,-294,Small Market,West,111,Leaves,Tea,Green Tea,-605,33,Nevada,210,-210,-320,0,145,Regular
503,134,80,8/26/2015,690,186,Small Market,West,41,Leaves,Tea,Green Tea,180,341,Oregon,90,140,100,230,65,Regular
435,20,-22,8/27/2015,218,25,Small Market,West,7,Leaves,Tea,Green Tea,-22,48,Utah,10,20,0,30,40,Regular
