date,datetime,cash_type,card,money,coffee_name
2024-09-09,2024-09-09 09:50:51.738,card,ANON-0000-0000-0583,32.82,Hot Chocolate
2024-09-09,2024-09-09 09:59:10.750,card,ANON-0000-0000-0494,32.82,Latte
2024-09-09,2024-09-09 11:11:36.122,card,ANON-0000-0000-0600,27.92,Americano with Milk
2024-09-09,2024-09-09 11:12:50.640,card,ANON-0000-0000-0601,27.92,Americano with Milk
2024-09-09,2024-09-09 11:29:49.243,card,ANON-0000-0000-0602,32.82,Latte
2024-09-09,2024-09-09 12:06:59.657,card,ANON-0000-0000-0603,18.12,Espresso
2024-09-09,2024-09-09 15:12:13.766,card,ANON-0000-0000-0604,32.82,Latte
2024-09-09,2024-09-09 15:13:24.517,card,ANON-0000-0000-0604,23.02,Americano
2024-09-09,2024-09-09 17:24:10.388,card,ANON-0000-0000-0605,32.82,Latte
2024-09-09,2024-09-09 18:13:46.320,card,ANON-0000-0000-0507,32.82,Latte
2024-09-09,2024-09-09 20:07:36.198,card,ANON-0000-0000-0268,32.82,Cappuccino
2024-09-09,2024-09-09 20:13:43.524,card,ANON-0000-0000-0606,32.82,Latte
2024-09-10,2024-09-10 08:12:02.450,card,ANON-0000-0000-0607,32.82,Hot Chocolate
2024-09-10,2024-09-10 09:32:46.786,card,ANON-0000-0000-0608,32.82,Cappuccino
2024-09-10,2024-09-10 15:21:54.387,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-10,2024-09-10 15:23:05.946,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-10,2024-09-10 18:43:41.760,card,ANON-0000-0000-0609,32.82,Cappuccino
2024-09-10,2024-09-10 18:45:22.624,card,ANON-0000-0000-0610,27.92,Americano with Milk
2024-09-10,2024-09-10 19:02:43.027,card,ANON-0000-0000-0611,32.82,Latte
2024-09-10,2024-09-10 19:03:53.257,card,ANON-0000-0000-0611,32.82,Latte
2024-09-10,2024-09-10 21:29:34.556,card,ANON-0000-0000-0012,27.92,Americano with Milk
2024-09-10,2024-09-10 21:30:27.036,card,ANON-0000-0000-0012,23.02,Americano
2024-09-11,2024-09-11 08:47:22.305,card,ANON-0000-0000-0612,32.82,Latte
2024-09-11,2024-09-11 09:28:46.757,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-09-11,2024-09-11 10:52:09.177,card,ANON-0000-0000-0613,32.82,Latte
2024-09-11,2024-09-11 19:53:12.537,card,ANON-0000-0000-0614,32.82,Cappuccino
2024-09-11,2024-09-11 20:13:14.887,card,ANON-0000-0000-0531,27.92,Americano with Milk
2024-09-11,2024-09-11 20:14:18.886,card,ANON-0000-0000-0531,32.82,Latte
2024-09-11,2024-09-11 20:15:19.350,card,ANON-0000-0000-0531,32.82,Latte
2024-09-11,2024-09-11 21:01:34.225,card,ANON-0000-0000-0584,23.02,Cortado
2024-09-12,2024-09-12 10:57:25.619,card,ANON-0000-0000-0347,18.12,Espresso
2024-09-12,2024-09-12 10:58:19.807,card,ANON-0000-0000-0347,27.92,Americano with Milk
2024-09-12,2024-09-12 11:27:36.065,card,ANON-0000-0000-0615,27.92,Americano with Milk
2024-09-12,2024-09-12 12:08:22.158,card,ANON-0000-0000-0565,32.82,Cappuccino
2024-09-12,2024-09-12 12:31:06.997,card,ANON-0000-0000-0616,23.02,Cortado
2024-09-12,2024-09-12 12:32:22.981,card,ANON-0000-0000-0616,23.02,Cortado
2024-09-12,2024-09-12 12:37:20.423,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-12,2024-09-12 12:38:09.735,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-12,2024-09-12 17:01:25.224,card,ANON-0000-0000-0617,32.82,Latte
2024-09-12,2024-09-12 21:09:10.412,card,ANON-0000-0000-0618,23.02,Americano
2024-09-12,2024-09-12 21:10:21.159,card,ANON-0000-0000-0618,32.82,Cappuccino
2024-09-12,2024-09-12 21:13:16.808,card,ANON-0000-0000-0319,23.02,Cortado
2024-09-13,2024-09-13 07:56:53.763,card,ANON-0000-0000-0570,32.82,Latte
2024-09-13,2024-09-13 08:41:02.985,card,ANON-0000-0000-0425,32.82,Latte
2024-09-13,2024-09-13 08:54:15.814,card,ANON-0000-0000-0375,32.82,Latte
2024-09-13,2024-09-13 09:51:19.387,card,ANON-0000-0000-0619,32.82,Latte
2024-09-13,2024-09-13 15:38:18.869,card,ANON-0000-0000-0242,27.92,Americano with Milk
2024-09-13,2024-09-13 15:50:53.892,card,ANON-0000-0000-0552,27.92,Americano with Milk
2024-09-14,2024-09-14 16:29:19.359,card,ANON-0000-0000-0543,32.82,Cappuccino
2024-09-14,2024-09-14 16:30:16.873,card,ANON-0000-0000-0543,32.82,Cappuccino
2024-09-15,2024-09-15 08:42:40.941,card,ANON-0000-0000-0347,18.12,Espresso
2024-09-15,2024-09-15 09:49:38.741,card,ANON-0000-0000-0620,27.92,Americano with Milk
2024-09-15,2024-09-15 13:49:37.387,card,ANON-0000-0000-0304,23.02,Americano
2024-09-15,2024-09-15 14:36:19.287,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-15,2024-09-15 14:37:20.597,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-15,2024-09-15 14:53:18.708,card,ANON-0000-0000-0543,32.82,Cappuccino
2024-09-16,2024-09-16 13:32:22.875,card,ANON-0000-0000-0621,32.82,Latte
2024-09-16,2024-09-16 13:33:36.767,card,ANON-0000-0000-0584,27.92,Americano with Milk
2024-09-16,2024-09-16 15:23:19.260,card,ANON-0000-0000-0621,32.82,Latte
2024-09-16,2024-09-16 17:16:05.734,card,ANON-0000-0000-0622,27.92,Americano with Milk
2024-09-16,2024-09-16 17:18:03.251,card,ANON-0000-0000-0623,32.82,Latte
2024-09-16,2024-09-16 18:54:45.448,card,ANON-0000-0000-0624,32.82,Latte
2024-09-16,2024-09-16 18:56:05.275,card,ANON-0000-0000-0625,32.82,Latte
2024-09-16,2024-09-16 21:10:18.693,card,ANON-0000-0000-0626,27.92,Americano with Milk
2024-09-16,2024-09-16 21:11:32.500,card,ANON-0000-0000-0626,32.82,Latte
2024-09-16,2024-09-16 21:37:47.308,card,ANON-0000-0000-0287,27.92,Americano with Milk
2024-09-16,2024-09-16 21:38:48.666,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-09-17,2024-09-17 07:54:57.927,card,ANON-0000-0000-0627,23.02,Cortado
2024-09-17,2024-09-17 08:09:00.896,card,ANON-0000-0000-0621,32.82,Latte
2024-09-17,2024-09-17 08:37:37.553,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-17,2024-09-17 08:42:31.474,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-17,2024-09-17 09:10:03.755,card,ANON-0000-0000-0554,32.82,Cappuccino
2024-09-17,2024-09-17 09:11:08.221,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024-09-17,2024-09-17 09:34:56.760,card,ANON-0000-0000-0620,27.92,Americano with Milk
2024-09-17,2024-09-17 12:38:33.768,card,ANON-0000-0000-0628,18.12,Espresso
2024-09-17,2024-09-17 12:39:33.682,card,ANON-0000-0000-0628,27.92,Americano with Milk
2024-09-17,2024-09-17 12:44:15.152,card,ANON-0000-0000-0629,32.82,Latte
2024-09-17,2024-09-17 13:54:23.032,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024-09-17,2024-09-17 13:55:31.241,card,ANON-0000-0000-0630,23.02,Cortado
2024-09-17,2024-09-17 16:29:37.216,card,ANON-0000-0000-0554,32.82,Cappuccino
2024-09-17,2024-09-17 16:31:00.716,card,ANON-0000-0000-0630,32.82,Latte
2024-09-17,2024-09-17 18:54:23.783,card,ANON-0000-0000-0631,32.82,Hot Chocolate
2024-09-17,2024-09-17 19:00:45.913,card,ANON-0000-0000-0632,27.92,Americano with Milk
2024-09-17,2024-09-17 19:03:53.274,card,ANON-0000-0000-0633,27.92,Americano with Milk
2024-09-17,2024-09-17 19:12:47.905,card,ANON-0000-0000-0634,32.82,Latte
2024-09-17,2024-09-17 19:13:59.742,card,ANON-0000-0000-0634,27.92,Americano with Milk
2024-09-17,2024-09-17 19:14:59.513,card,ANON-0000-0000-0634,27.92,Americano with Milk
2024-09-17,2024-09-17 19:31:57.368,card,ANON-0000-0000-0635,27.92,Americano with Milk
2024-09-17,2024-09-17 22:19:35.981,card,ANON-0000-0000-0636,32.82,Hot Chocolate
2024-09-17,2024-09-17 22:20:19.450,card,ANON-0000-0000-0637,32.82,Hot Chocolate
2024-09-18,2024-09-18 14:29:48.898,card,ANON-0000-0000-0638,32.82,Latte
2024-09-18,2024-09-18 17:34:19.665,card,ANON-0000-0000-0639,32.82,Latte
2024-09-18,2024-09-18 21:15:38.758,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-09-18,2024-09-18 21:18:21.554,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-09-19,2024-09-19 08:17:18.665,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-19,2024-09-19 08:30:29.047,card,ANON-0000-0000-0627,23.02,Cortado
2024-09-19,2024-09-19 10:01:30.579,card,ANON-0000-0000-0494,32.82,Latte
2024-09-19,2024-09-19 12:59:33.614,card,ANON-0000-0000-0004,23.02,Americano
2024-09-19,2024-09-19 13:00:33.616,card,ANON-0000-0000-0004,27.92,Americano with Milk
2024-09-19,2024-09-19 13:45:42.367,card,ANON-0000-0000-0640,23.02,Cortado
2024-09-20,2024-09-20 08:34:56.930,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-20,2024-09-20 09:46:15.400,card,ANON-0000-0000-0641,27.92,Americano with Milk
2024-09-20,2024-09-20 13:39:55.465,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-20,2024-09-20 16:03:29.611,card,ANON-0000-0000-0642,32.82,Latte
2024-09-20,2024-09-20 20:39:23.129,card,ANON-0000-0000-0643,23.02,Americano
2024-09-20,2024-09-20 21:31:36.580,card,ANON-0000-0000-0287,27.92,Americano with Milk
2024-09-20,2024-09-20 21:32:43.025,card,ANON-0000-0000-0287,27.92,Americano with Milk
2024-09-21,2024-09-21 11:01:14.948,card,ANON-0000-0000-0644,32.82,Latte
2024-09-21,2024-09-21 11:02:13.802,card,ANON-0000-0000-0644,32.82,Cocoa
2024-09-21,2024-09-21 11:37:47.243,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-21,2024-09-21 11:38:44.997,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-21,2024-09-21 15:10:09.368,card,ANON-0000-0000-0645,32.82,Cappuccino
2024-09-21,2024-09-21 15:36:13.609,card,ANON-0000-0000-0646,32.82,Latte
2024-09-21,2024-09-21 18:16:28.701,card,ANON-0000-0000-0507,32.82,Latte
2024-09-21,2024-09-21 18:17:30.686,card,ANON-0000-0000-0507,32.82,Latte
2024-09-21,2024-09-21 20:29:42.939,card,ANON-0000-0000-0040,23.02,Americano
2024-09-21,2024-09-21 20:30:38.882,card,ANON-0000-0000-0040,23.02,Americano
2024-09-21,2024-09-21 20:33:58.175,card,ANON-0000-0000-0602,32.82,Latte
2024-09-21,2024-09-21 20:35:30.169,card,ANON-0000-0000-0602,32.82,Latte
2024-09-21,2024-09-21 22:18:46.088,card,ANON-0000-0000-0647,27.92,Americano with Milk
2024-09-21,2024-09-21 22:19:50.128,card,ANON-0000-0000-0647,23.02,Americano
2024-09-21,2024-09-21 22:20:48.360,card,ANON-0000-0000-0647,23.02,Americano
2024-09-22,2024-09-22 08:32:54.172,card,ANON-0000-0000-0648,23.02,Americano
2024-09-22,2024-09-22 10:12:09.764,card,ANON-0000-0000-0649,27.92,Americano with Milk
2024-09-22,2024-09-22 10:13:08.586,card,ANON-0000-0000-0649,32.82,Latte
2024-09-22,2024-09-22 11:06:26.307,card,ANON-0000-0000-0650,23.02,Cortado
2024-09-22,2024-09-22 11:07:36.380,card,ANON-0000-0000-0650,23.02,Cortado
2024-09-22,2024-09-22 11:51:59.888,card,ANON-0000-0000-0651,27.92,Americano with Milk
2024-09-22,2024-09-22 11:55:12.923,card,ANON-0000-0000-0099,23.02,Americano
2024-09-22,2024-09-22 12:07:20.767,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-22,2024-09-22 13:28:14.663,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-22,2024-09-22 13:29:35.917,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-22,2024-09-22 13:33:34.561,card,ANON-0000-0000-0510,27.92,Americano with Milk
2024-09-22,2024-09-22 15:34:10.099,card,ANON-0000-0000-0652,32.82,Latte
2024-09-22,2024-09-22 15:35:24.234,card,ANON-0000-0000-0652,27.92,Americano with Milk
2024-09-22,2024-09-22 16:25:03.468,card,ANON-0000-0000-0653,32.82,Cocoa
2024-09-22,2024-09-22 20:19:10.082,card,ANON-0000-0000-0654,32.82,Latte
2024-09-22,2024-09-22 20:20:35.589,card,ANON-0000-0000-0654,32.82,Cappuccino
2024-09-22,2024-09-22 20:46:26.208,card,ANON-0000-0000-0455,27.92,Americano with Milk
2024-09-22,2024-09-22 20:47:35.096,card,ANON-0000-0000-0455,27.92,Americano with Milk
2024-09-22,2024-09-22 21:07:04.794,card,ANON-0000-0000-0655,27.92,Americano with Milk
2024-09-22,2024-09-22 21:08:14.798,card,ANON-0000-0000-0655,27.92,Americano with Milk
2024-09-22,2024-09-22 21:54:04.098,card,ANON-0000-0000-0637,32.82,Hot Chocolate
2024-09-22,2024-09-22 21:54:54.497,card,ANON-0000-0000-0637,32.82,Hot Chocolate
2024-09-22,2024-09-22 22:37:02.384,card,ANON-0000-0000-0656,23.02,Americano
2024-09-22,2024-09-22 22:37:58.406,card,ANON-0000-0000-0657,27.92,Americano with Milk
