date,hour,demand
2019-06-27,2,87
2019-06-27,3,95
2019-06-27,4,11
2019-06-27,6,8
2019-06-27,7,95
2019-06-27,8,100
2019-06-27,9,24
2019-06-27,10,48
2019-06-27,11,134
2019-06-27,12,73
2019-06-27,13,134
2019-06-27,14,97
2019-06-27,15,94
2019-06-27,16,119
2019-06-27,17,83
2019-06-27,18,61
2019-06-27,19,41
2019-06-27,20,56
2019-06-27,21,86
2019-06-27,22,64
2019-06-27,23,60
2019-06-28,0,56
2019-06-28,1,71
2019-06-28,2,81
2019-06-28,6,54
2019-06-28,7,65
2019-06-28,8,17
2019-06-28,9,44
2019-06-28,10,73
2019-06-28,11,117
2019-06-28,12,137
2019-06-28,13,138
2019-06-28,14,58
2019-06-28,15,96
2019-06-28,16,65
2019-06-28,17,69
2019-06-28,18,65
2019-06-28,19,123
2019-06-28,20,115
2019-06-28,21,87
2019-06-28,22,86
2019-06-28,23,40
2019-06-29,0,81
2019-06-29,1,29
2019-06-29,2,66
2019-06-29,3,68
2019-06-29,4,89
2019-06-29,5,7
2019-06-29,7,73
2019-06-29,8,36
2019-06-29,9,36
2019-06-29,10,52
2019-06-29,11,138
2019-06-29,12,148
2019-06-29,13,166
2019-06-29,14,75
2019-06-29,15,147
2019-06-29,16,156
2019-06-29,17,87
2019-06-29,18,86
2019-06-29,19,40
2019-06-29,20,36
2019-06-29,21,28
2019-06-29,22,66
2019-06-29,23,72
2019-06-30,0,8
2019-06-30,1,19
2019-06-30,5,9
2019-06-30,6,93
2019-06-30,7,107
2019-06-30,8,73
2019-06-30,9,128
2019-06-30,10,45
2019-06-30,11,47
2019-06-30,12,51
2019-06-30,13,97
2019-06-30,14,147
2019-06-30,15,104
2019-06-30,16,111
2019-06-30,17,131
2019-06-30,18,83
2019-06-30,19,107
2019-06-30,20,91
2019-06-30,21,58
2019-06-30,22,97
2019-06-30,23,78
2019-07-01,0,60
2019-07-01,1,28
2019-07-01,2,18
2019-07-01,4,98
2019-07-01,6,38
2019-07-01,7,43
2019-07-01,8,59
2019-07-01,9,85
2019-07-01,10,92
2019-07-01,11,42
2019-07-01,12,39
2019-07-01,13,53
2019-07-01,14,122
2019-07-01,15,50
2019-07-01,16,25
2019-07-01,17,121
2019-07-01,18,86
2019-07-01,19,28
2019-07-01,20,46
2019-07-01,21,32
2019-07-01,22,92
2019-07-02,0,81
2019-07-02,6,79
2019-07-02,7,33
2019-07-02,8,90
2019-07-02,9,94
2019-07-02,10,26
2019-07-02,11,73
2019-07-02,12,53
2019-07-02,13,40
2019-07-02,14,90
2019-07-02,15,49
2019-07-02,16,44
2019-07-02,17,103
2019-07-02,18,12
2019-07-02,19,56
2019-07-02,20,26
2019-07-02,21,24
2019-07-03,3,63
2019-07-03,6,84
2019-07-03,7,62
2019-07-03,8,18
2019-07-03,9,38
2019-07-03,10,82
2019-07-03,12,2
2019-07-03,13,69
2019-07-03,14,80
2019-07-03,15,75
2019-07-03,16,20
2019-07-03,17,5
2019-07-03,18,30
2019-07-03,19,54
2019-07-03,20,30
2019-07-03,21,94
2019-07-03,23,11
2019-07-04,6,31
2019-07-04,7,75
2019-07-04,8,69
2019-07-04,9,72
2019-07-04,10,91
2019-07-04,11,21
2019-07-04,12,109
2019-07-04,13,90
2019-07-04,14,120
2019-07-04,15,124
2019-07-04,16,77
2019-07-04,17,66
2019-07-04,18,59
2019-07-04,19,111
2019-07-04,20,51
2019-07-04,21,98
2019-07-04,22,85
2019-07-04,23,59
2019-07-05,0,85
2019-07-05,1,56
2019-07-05,2,6
2019-07-05,6,64
2019-07-05,7,58
2019-07-05,8,77
2019-07-05,9,28
2019-07-05,10,111
2019-07-05,11,103
2019-07-05,12,73
2019-07-05,13,131
2019-07-05,14,85
2019-07-05,15,99
2019-07-05,16,131
2019-07-05,17,119
2019-07-05,18,83
2019-07-05,19,75
2019-07-05,20,95
2019-07-05,21,89
2019-07-05,22,53
2019-07-05,23,88
2019-07-06,0,103
2019-07-06,1,74
2019-07-06,2,65
2019-07-06,7,82
2019-07-06,8,117
2019-07-06,9,99
2019-07-06,10,71
2019-07-06,11,108
2019-07-06,12,142
2019-07-06,13,152
2019-07-06,14,180
2019-07-06,15,119
2019-07-06,16,128
2019-07-06,17,92
2019-07-06,18,120
2019-07-06,19,112
2019-07-06,20,10
2019-07-06,21,68
2019-07-06,22,112
2019-07-06,23,70
2019-07-07,0,68
2019-07-07,1,111
2019-07-07,2,66
2019-07-07,4,92
2019-07-07,7,51
2019-07-07,8,62
2019-07-07,9,38
2019-07-07,10,38
2019-07-07,11,112
2019-07-07,12,83
2019-07-07,13,95
2019-07-07,14,170
2019-07-07,15,253
2019-07-07,16,147
2019-07-07,17,134
2019-07-07,18,133
2019-07-07,19,75
2019-07-07,20,42
2019-07-07,21,29
2019-07-07,22,96
2019-07-08,0,61
2019-07-08,1,23
2019-07-08,6,74
2019-07-08,7,38
2019-07-08,8,50
2019-07-08,9,58
2019-07-08,10,40
2019-07-08,11,148
2019-07-08,12,111
2019-07-08,13,73
2019-07-08,14,82
2019-07-08,15,112
2019-07-08,16,63
2019-07-08,17,81
2019-07-08,18,62
2019-07-08,19,108
2019-07-08,20,107
2019-07-08,21,31
2019-07-08,22,72
2019-07-08,23,6
2019-07-09,0,20
2019-07-09,1,49
2019-07-09,2,6
2019-07-09,6,59
2019-07-09,7,44
2019-07-09,8,84
2019-07-09,9,81
2019-07-09,10,49
2019-07-09,11,41
2019-07-09,12,59
2019-07-09,13,18
2019-07-09,14,33
2019-07-09,15,70
2019-07-09,16,83
2019-07-09,17,106
2019-07-09,18,51
2019-07-09,19,40
2019-07-09,20,59
2019-07-09,21,24
2019-07-09,22,62
2019-07-09,23,95
2019-07-10,0,52
2019-07-10,6,43
2019-07-10,7,12
2019-07-10,8,16
2019-07-10,9,89
2019-07-10,10,68
2019-07-10,11,65
2019-07-10,12,77
2019-07-10,13,44
2019-07-10,14,50
2019-07-10,15,49
2019-07-10,16,58
2019-07-10,17,105
2019-07-10,18,27
2019-07-10,19,7
2019-07-10,20,7
2019-07-10,21,34
2019-07-10,22,69
2019-07-10,23,29
2019-07-11,6,87
2019-07-11,7,21
2019-07-11,8,28
2019-07-11,9,26
2019-07-11,10,71
2019-07-11,11,28
2019-07-11,12,35
2019-07-11,13,103
2019-07-11,14,17
2019-07-11,15,31
2019-07-11,16,85
2019-07-11,17,108
2019-07-11,18,54
2019-07-11,19,28
2019-07-11,20,3
2019-07-11,21,44
2019-07-11,22,76
2019-07-11,23,33
2019-07-12,0,26
2019-07-12,1,88
2019-07-12,5,9
2019-07-12,6,67
2019-07-12,7,71
2019-07-12,8,34
2019-07-12,9,79
2019-07-12,10,12
2019-07-12,11,22
2019-07-12,12,60
2019-07-12,13,47
2019-07-12,14,101
2019-07-12,15,106
2019-07-12,16,69
2019-07-12,17,78
2019-07-12,18,76
2019-07-12,19,63
2019-07-12,20,36
2019-07-12,21,31
2019-07-12,22,34
2019-07-12,23,52
2019-07-13,1,78
2019-07-13,3,66
2019-07-13,7,11
2019-07-13,8,43
2019-07-13,9,38
2019-07-13,10,102
2019-07-13,11,105
2019-07-13,12,23
2019-07-13,13,36
2019-07-13,14,75
2019-07-13,15,65
2019-07-13,16,34
2019-07-13,17,111
2019-07-13,18,51
2019-07-13,19,74
2019-07-13,20,45
2019-07-13,21,55
2019-07-13,22,48
2019-07-14,1,74
2019-07-14,2,69
2019-07-14,6,102
2019-07-14,7,86
2019-07-14,8,99
2019-07-14,9,14
2019-07-14,10,92
2019-07-14,11,123
2019-07-14,12,45
2019-07-14,13,68
2019-07-14,14,17
2019-07-14,15,110
2019-07-14,16,18
2019-07-14,17,34
2019-07-14,18,52
2019-07-14,19,33
2019-07-14,20,64
2019-07-14,21,35
2019-07-14,22,36
2019-07-15,7,34
2019-07-15,8,65
2019-07-15,9,41
2019-07-15,10,57
2019-07-15,11,71
2019-07-15,12,63
2019-07-15,13,12
2019-07-15,14,73
2019-07-15,15,95
2019-07-15,16,24
2019-07-15,17,45
2019-07-15,18,92
2019-07-15,19,13
2019-07-15,20,37
2019-07-15,21,37
2019-07-15,22,70
2019-07-15,23,12
2019-07-16,0,86
2019-07-16,3,74
2019-07-16,6,5
2019-07-16,7,15
2019-07-16,8,110
2019-07-16,9,88
2019-07-16,10,67
2019-07-16,11,102
2019-07-16,12,61
2019-07-16,13,71
2019-07-16,14,13
2019-07-16,15,110
2019-07-16,16,78
2019-07-16,17,100
2019-07-16,18,13
2019-07-16,19,96
2019-07-16,20,11
2019-07-16,22,98
2019-07-16,23,40
2019-07-17,0,22
2019-07-17,2,42
2019-07-17,6,4
2019-07-17,7,51
2019-07-17,8,91
2019-07-17,9,36
2019-07-17,10,11
2019-07-17,11,54
2019-07-17,12,33
2019-07-17,13,42
2019-07-17,14,108
2019-07-17,15,101
2019-07-17,16,119
2019-07-17,17,107
2019-07-17,18,38
2019-07-17,19,76
2019-07-17,20,97
2019-07-17,21,87
2019-07-17,22,92
2019-07-17,23,9
2019-07-18,0,17
2019-07-18,5,27
2019-07-18,6,20
2019-07-18,7,63
2019-07-18,8,31
2019-07-18,9,67
2019-07-18,10,29
2019-07-18,11,106
2019-07-18,12,64
2019-07-18,13,102
2019-07-18,14,46
2019-07-18,15,78
2019-07-18,16,60
2019-07-18,17,79
2019-07-18,18,86
2019-07-18,19,108
2019-07-18,20,53
2019-07-18,21,54
2019-07-18,22,48
2019-07-18,23,42
2019-07-19,0,88
2019-07-19,4,34
2019-07-19,7,26
2019-07-19,8,67
2019-07-19,9,107
2019-07-19,10,31
2019-07-19,11,97
2019-07-19,12,88
2019-07-19,13,33
2019-07-19,14,107
2019-07-19,15,57
2019-07-19,16,117
2019-07-19,17,28
2019-07-19,18,73
2019-07-19,19,3
2019-07-19,20,56
2019-07-19,21,47
2019-07-19,22,43
2019-07-19,23,27
2019-07-20,2,31
2019-07-20,3,34
2019-07-20,5,94
2019-07-20,9,63
2019-07-20,10,88
2019-07-20,11,102
2019-07-20,12,12
2019-07-20,16,100
2019-07-20,17,103
2019-07-20,18,97
2019-07-20,22,92
2019-07-21,0,78
2019-07-21,1,64
2019-07-21,2,25
2019-07-21,3,34
2019-07-21,8,69
2019-07-21,9,29
2019-07-21,10,54
2019-07-21,11,30
2019-07-21,12,83
2019-07-21,13,112
2019-07-21,14,133
2019-07-21,15,73
2019-07-21,16,78
2019-07-21,17,118
2019-07-21,18,106
2019-07-21,19,95
2019-07-21,20,42
2019-07-21,21,81
2019-07-21,22,101
2019-07-22,0,93
2019-07-22,2,7
2019-07-22,4,29
2019-07-22,7,33
2019-07-22,8,104
2019-07-22,9,17
2019-07-22,10,112
2019-07-22,11,49
2019-07-22,12,67
2019-07-22,13,113
2019-07-22,14,106
2019-07-22,15,113
2019-07-22,16,54
2019-07-22,17,101
2019-07-22,18,29
2019-07-22,19,63
2019-07-22,20,88
2019-07-22,21,67
2019-07-22,22,17
2019-07-23,0,53
2019-07-23,2,54
2019-07-23,6,95
2019-07-23,7,41
2019-07-23,8,47
2019-07-23,9,46
2019-07-23,10,45
2019-07-23,11,121
2019-07-23,12,125
2019-07-23,13,77
2019-07-23,14,64
2019-07-23,15,73
2019-07-23,16,72
2019-07-23,17,104
2019-07-23,18,31
2019-07-23,19,38
2019-07-23,20,4
2019-07-23,21,74
2019-07-23,23,41
2019-07-24,0,32
2019-07-24,1,39
2019-07-24,2,44
2019-07-24,4,16
2019-07-24,7,8
2019-07-24,8,29
2019-07-24,9,57
2019-07-24,10,37
2019-07-24,11,97
2019-07-24,12,101
2019-07-24,13,34
2019-07-24,14,44
2019-07-24,15,42
2019-07-24,16,52
2019-07-24,17,38
2019-07-24,18,22
2019-07-24,19,70
2019-07-24,20,92
2019-07-24,21,95
2019-07-24,22,24
2019-07-24,23,62
2019-07-25,7,86
2019-07-25,8,87
2019-07-25,9,12
2019-07-25,10,109
2019-07-25,11,56
2019-07-25,12,36
2019-07-25,13,52
2019-07-25,14,128
2019-07-25,15,122
2019-07-25,16,107
2019-07-25,17,38
2019-07-25,18,11
2019-07-25,19,92
2019-07-25,21,104
2019-07-25,22,55
2019-07-26,7,9
2019-07-26,8,64
2019-07-26,9,23
2019-07-26,10,110
2019-07-26,11,54
2019-07-26,12,118
2019-07-26,13,126
2019-07-26,14,76
2019-07-26,15,99
2019-07-26,16,82
2019-07-26,17,97
2019-07-26,18,60
2019-07-26,19,15
2019-07-26,20,30
2019-07-26,21,33
2019-07-26,22,15
2019-07-26,23,47
2019-07-27,0,52
2019-07-27,1,98
2019-07-27,2,61
2019-07-27,7,77
2019-07-27,8,99
2019-07-27,9,104
2019-07-27,10,99
2019-07-27,11,74
2019-07-27,12,171
2019-07-27,13,156
2019-07-27,14,143
2019-07-27,15,163
2019-07-27,16,105
2019-07-27,17,78
2019-07-27,18,119
2019-07-27,19,54
2019-07-27,20,75
2019-07-27,21,61
2019-07-27,22,57
2019-07-27,23,64
2019-07-28,0,75
2019-07-28,1,14
2019-07-28,2,77
2019-07-28,8,104
2019-07-28,9,72
2019-07-28,10,24
2019-07-28,11,109
2019-07-28,12,89
2019-07-28,13,116
2019-07-28,14,96
2019-07-28,15,70
2019-07-28,16,173
2019-07-28,17,136
2019-07-28,18,84
2019-07-28,19,109
2019-07-28,20,52
2019-07-28,21,103
2019-07-28,22,3
2019-07-29,0,39
2019-07-29,1,46
2019-07-29,3,43
2019-07-29,4,74
2019-07-29,6,77
2019-07-29,7,14
2019-07-29,8,67
2019-07-29,9,36
2019-07-29,10,26
2019-07-29,11,76
2019-07-29,12,48
2019-07-29,13,89
2019-07-29,14,18
2019-07-29,15,86
2019-07-29,16,32
2019-07-29,17,13
2019-07-29,18,75
2019-07-29,19,27
2019-07-29,20,22
2019-07-29,22,90
2019-07-30,0,55
2019-07-30,1,19
2019-07-30,6,87
2019-07-30,7,22
2019-07-30,8,16
2019-07-30,9,44
2019-07-30,10,25
2019-07-30,11,84
2019-07-30,12,29
2019-07-30,13,5
2019-07-30,14,52
2019-07-30,15,89
2019-07-30,16,80
2019-07-30,17,93
2019-07-30,18,88
2019-07-30,19,25
2019-07-30,20,34
2019-07-30,21,52
2019-07-30,22,29
2019-07-30,23,18
2019-07-31,6,24
2019-07-31,7,62
2019-07-31,8,44
2019-07-31,9,19
2019-07-31,10,53
2019-07-31,11,81
2019-07-31,12,43
2019-07-31,13,30
2019-07-31,14,109
2019-07-31,15,40
2019-07-31,16,71
2019-07-31,17,99
2019-07-31,18,100
2019-07-31,19,89
2019-07-31,20,95
2019-07-31,21,94
2019-07-31,22,80
2019-07-31,23,63
2019-08-01,0,4
2019-08-01,1,102
2019-08-01,2,57
2019-08-01,6,42
2019-08-01,7,77
2019-08-01,8,77
2019-08-01,9,58
2019-08-01,10,43
2019-08-01,11,58
2019-08-01,12,90
2019-08-01,13,21
2019-08-01,15,64
2019-08-01,16,87
2019-08-01,17,49
2019-08-01,18,70
2019-08-01,19,34
2019-08-01,20,74
2019-08-01,22,100
2019-08-01,23,83
2019-08-02,0,67
2019-08-02,1,27
2019-08-02,6,62
2019-08-02,7,105
2019-08-02,8,75
2019-08-02,9,112
2019-08-02,10,54
2019-08-02,11,67
2019-08-02,12,32
2019-08-02,13,37
2019-08-02,14,76
2019-08-02,15,70
2019-08-02,16,97
2019-08-02,17,66
2019-08-02,18,57
2019-08-02,19,73
2019-08-02,20,87
2019-08-02,21,20
2019-08-02,22,54
2019-08-02,23,20
2019-08-03,0,49
2019-08-03,1,83
2019-08-03,2,91
2019-08-03,6,4
2019-08-03,8,52
2019-08-03,9,63
2019-08-03,10,78
2019-08-03,11,50
2019-08-03,12,106
2019-08-03,13,107
2019-08-03,14,63
2019-08-03,15,126
2019-08-03,16,145
2019-08-03,17,118
2019-08-03,18,110
2019-08-03,19,32
2019-08-03,20,31
2019-08-03,21,118
2019-08-03,22,40
2019-08-03,23,41
2019-08-04,0,111
2019-08-04,1,82
2019-08-04,2,65
2019-08-04,3,57
2019-08-04,5,75
2019-08-04,6,5
2019-08-04,7,81
2019-08-04,8,87
2019-08-04,9,125
2019-08-04,10,118
2019-08-04,11,50
2019-08-04,12,100
2019-08-04,13,47
2019-08-04,14,39
2019-08-04,15,97
2019-08-04,16,71
2019-08-04,17,38
2019-08-04,18,49
2019-08-04,19,15
2019-08-04,20,70
2019-08-04,21,34
2019-08-04,22,55
2019-08-04,23,10
2019-08-05,3,27
2019-08-05,7,27
2019-08-05,8,97
2019-08-05,9,69
2019-08-05,10,47
2019-08-05,11,109
2019-08-05,12,10
2019-08-05,13,58
2019-08-05,14,88
2019-08-05,15,27
2019-08-05,16,31
2019-08-05,17,82
2019-08-05,18,102
2019-08-05,19,107
2019-08-05,20,19
2019-08-05,21,73
2019-08-05,22,91
2019-08-05,23,7
2019-08-06,0,65
2019-08-06,1,70
2019-08-06,2,14
2019-08-06,6,39
2019-08-06,7,68
2019-08-06,8,52
2019-08-06,9,18
2019-08-06,10,48
2019-08-06,11,120
2019-08-06,12,48
2019-08-06,13,107
2019-08-06,14,73
2019-08-06,15,66
2019-08-06,16,40
2019-08-06,17,58
2019-08-06,18,87
2019-08-06,19,33
2019-08-06,20,94
2019-08-06,21,42
2019-08-06,22,81
2019-08-06,23,43
2019-08-07,7,69
2019-08-07,8,77
2019-08-07,9,78
2019-08-07,10,29
2019-08-07,11,16
2019-08-07,12,84
2019-08-07,13,62
2019-08-07,14,114
2019-08-07,15,52
2019-08-07,16,103
2019-08-07,17,77
2019-08-07,18,95
2019-08-07,19,90
2019-08-07,20,41
2019-08-07,21,78
2019-08-07,23,101
2019-08-08,6,32
2019-08-08,7,24
2019-08-08,8,71
2019-08-08,9,107
2019-08-08,10,6
2019-08-08,11,46
2019-08-08,12,83
2019-08-08,13,78
2019-08-08,14,21
2019-08-08,15,49
2019-08-08,16,106
2019-08-08,17,37
2019-08-08,18,93
2019-08-08,19,34
2019-08-08,20,77
2019-08-08,21,48
2019-08-08,22,71
2019-08-08,23,21
2019-08-09,0,85
2019-08-09,1,60
2019-08-09,2,10
2019-08-09,3,27
2019-08-09,7,37
2019-08-09,8,52
2019-08-09,9,97
2019-08-09,10,58
2019-08-09,11,57
2019-08-09,12,28
2019-08-09,13,85
2019-08-09,14,126
2019-08-09,15,64
2019-08-09,16,102
2019-08-09,17,57
2019-08-09,18,96
2019-08-09,19,42
2019-08-09,20,78
2019-08-09,21,10
2019-08-09,22,78
2019-08-09,23,98
2019-08-10,0,7
2019-08-10,1,92
2019-08-10,2,17
2019-08-10,3,50
2019-08-10,4,34
2019-08-10,7,10
2019-08-10,8,36
2019-08-10,9,72
2019-08-10,10,18
2019-08-10,11,62
2019-08-10,12,55
2019-08-10,13,123
2019-08-10,14,88
2019-08-10,15,141
2019-08-10,16,49
2019-08-10,17,36
2019-08-10,18,50
2019-08-10,19,28
2019-08-10,20,61
2019-08-10,21,29
2019-08-10,22,38
2019-08-10,23,115
2019-08-11,0,21
2019-08-11,2,87
2019-08-11,6,96
2019-08-11,7,5
2019-08-11,8,68
2019-08-11,9,9
2019-08-11,10,94
2019-08-11,11,40
2019-08-11,12,41
2019-08-11,13,78
2019-08-11,14,22
2019-08-11,15,36
2019-08-11,16,55
2019-08-11,17,74
2019-08-11,18,63
2019-08-11,20,97
2019-08-11,21,47
2019-08-11,22,8
2019-08-11,23,33
2019-08-12,0,58
2019-08-12,6,28
2019-08-12,7,28
2019-08-12,8,48
2019-08-12,9,109
2019-08-12,10,45
2019-08-12,11,98
2019-08-12,12,103
2019-08-12,13,109
2019-08-12,14,74
2019-08-12,15,90
2019-08-12,16,110
2019-08-12,17,65
2019-08-12,18,88
2019-08-12,19,91
2019-08-12,20,56
2019-08-12,21,80
2019-08-12,22,65
2019-08-13,0,29
2019-08-13,1,51
2019-08-13,5,48
2019-08-13,7,25
2019-08-13,8,78
2019-08-13,9,64
2019-08-13,10,99
2019-08-13,11,24
2019-08-13,12,74
2019-08-13,13,57
2019-08-13,14,104
2019-08-13,15,57
2019-08-13,16,118
2019-08-13,17,46
2019-08-13,18,61
2019-08-13,19,113
2019-08-13,20,21
2019-08-13,21,97
2019-08-13,22,6
2019-08-13,23,3
2019-08-14,5,62
2019-08-14,7,76
2019-08-14,8,108
2019-08-14,9,73
2019-08-14,10,56
2019-08-14,11,104
2019-08-14,12,103
2019-08-14,13,40
2019-08-14,14,39
2019-08-14,15,81
2019-08-14,16,74
2019-08-14,17,41
2019-08-14,18,43
2019-08-14,19,79
2019-08-14,20,82
2019-08-14,21,98
2019-08-14,22,49
2019-08-15,5,53
2019-08-15,6,10
2019-08-15,7,59
2019-08-15,8,17
2019-08-15,9,24
2019-08-15,10,30
2019-08-15,11,90
2019-08-15,12,59
2019-08-15,13,68
2019-08-15,14,100
2019-08-15,15,96
2019-08-15,16,52
2019-08-15,17,84
2019-08-15,18,25
2019-08-15,19,106
2019-08-15,20,88
2019-08-15,21,95
2019-08-15,22,69
2019-08-16,5,65
2019-08-16,7,46
2019-08-16,8,89
2019-08-16,9,14
2019-08-16,10,72
2019-08-16,11,72
2019-08-16,12,21
2019-08-16,13,27
2019-08-16,14,79
2019-08-16,15,94
2019-08-16,16,113
2019-08-16,17,116
2019-08-16,18,22
2019-08-16,19,52
2019-08-16,21,98
2019-08-16,22,11
2019-08-16,23,67
2019-08-17,0,64
2019-08-17,2,64
2019-08-17,8,33
2019-08-17,9,84
2019-08-17,10,36
2019-08-17,11,50
2019-08-17,12,43
2019-08-17,13,72
2019-08-17,14,48
2019-08-17,15,70
2019-08-17,16,38
2019-08-17,17,40
2019-08-17,18,103
2019-08-17,19,90
2019-08-17,20,94
2019-08-17,21,68
2019-08-17,22,14
2019-08-17,23,57
2019-08-18,0,14
2019-08-18,1,85
2019-08-18,2,19
2019-08-18,7,60
2019-08-18,8,23
2019-08-18,9,94
2019-08-18,10,100
2019-08-18,11,98
2019-08-18,12,112
2019-08-18,13,99
2019-08-18,14,56
2019-08-18,15,91
2019-08-18,16,86
2019-08-18,17,40
2019-08-18,18,95
2019-08-18,19,47
2019-08-18,20,105
2019-08-18,21,20
2019-08-18,22,58
2019-08-18,23,100
2019-08-19,0,97
2019-08-19,1,29
2019-08-19,2,38
2019-08-19,5,78
2019-08-19,7,13
2019-08-19,8,56
2019-08-19,9,92
2019-08-19,10,76
2019-08-19,11,41
2019-08-19,12,109
2019-08-19,13,87
2019-08-19,14,58
2019-08-19,15,87
2019-08-19,16,58
2019-08-19,17,100
2019-08-19,18,43
2019-08-19,19,19
2019-08-19,20,87
2019-08-19,21,96
2019-08-19,22,95
2019-08-19,23,65
2019-08-20,0,72
2019-08-20,5,28
2019-08-20,6,79
2019-08-20,7,59
2019-08-20,8,8
2019-08-20,9,11
2019-08-20,10,69
2019-08-20,11,101
2019-08-20,12,9
2019-08-20,13,65
2019-08-20,14,106
2019-08-20,15,61
2019-08-20,16,16
2019-08-20,17,91
2019-08-20,18,37
2019-08-20,19,40
2019-08-20,20,16
2019-08-20,21,58
2019-08-20,22,101
2019-08-20,23,23
2019-08-21,0,30
2019-08-21,1,7
2019-08-21,5,52
2019-08-21,6,68
2019-08-21,7,34
2019-08-21,8,95
2019-08-21,9,25
2019-08-21,10,62
2019-08-21,11,49
2019-08-21,12,44
2019-08-21,13,115
2019-08-21,14,126
2019-08-21,15,95
2019-08-21,16,87
2019-08-21,17,91
2019-08-21,18,63
2019-08-21,19,98
2019-08-21,20,95
2019-08-21,21,3
2019-08-21,22,10
2019-08-22,0,56
2019-08-22,10,90
2019-08-22,11,82
2019-08-22,12,48
2019-08-22,13,68
2019-08-22,14,107
2019-08-22,15,144
2019-08-22,16,113
2019-08-22,17,128
2019-08-22,18,84
2019-08-22,19,56
2019-08-22,20,12
2019-08-22,23,24
2019-08-23,0,64
2019-08-23,1,45
2019-08-23,6,44
2019-08-23,7,83
2019-08-23,8,104
2019-08-23,9,35
2019-08-23,10,13
2019-08-23,11,81
2019-08-23,12,66
2019-08-23,13,99
2019-08-23,14,116
2019-08-23,15,125
2019-08-23,16,129
2019-08-23,17,39
2019-08-23,18,82
2019-08-23,19,41
2019-08-23,20,38
2019-08-23,21,52
2019-08-23,22,88
2019-08-23,23,21
2019-08-24,0,41
2019-08-24,1,14
2019-08-24,6,69
2019-08-24,9,33
2019-08-24,10,48
2019-08-24,11,100
2019-08-24,12,87
2019-08-24,13,42
2019-08-24,14,23
2019-08-24,15,68
2019-08-24,16,105
2019-08-24,17,30
2019-08-24,18,30
2019-08-24,19,78
2019-08-24,21,90
2019-08-24,22,14
2019-08-24,23,76
2019-08-25,0,33
2019-08-25,1,60
2019-08-25,4,54
2019-08-25,12,74
2019-08-25,13,40
2019-08-25,14,41
2019-08-25,15,24
2019-08-25,16,113
2019-08-25,17,52
2019-08-25,18,89
2019-08-25,19,87
2019-08-25,20,98
2019-08-25,23,91
2019-08-26,4,44
2019-08-26,5,54
2019-08-26,6,64
2019-08-26,7,55
2019-08-26,8,67
2019-08-26,9,58
2019-08-26,10,29
2019-08-26,11,108
2019-08-26,12,122
2019-08-26,13,93
2019-08-26,14,96
2019-08-26,15,122
2019-08-26,16,100
2019-08-26,17,94
2019-08-26,18,25
2019-08-26,19,67
2019-08-26,20,56
2019-08-26,21,42
2019-08-26,22,78
2019-08-26,23,25
2019-08-27,5,41
2019-08-27,6,22
2019-08-27,7,16
2019-08-27,8,40
2019-08-27,9,100
2019-08-27,10,85
2019-08-27,11,113
2019-08-27,12,113
2019-08-27,13,40
2019-08-27,14,70
2019-08-27,15,99
2019-08-27,16,125
2019-08-27,17,115
2019-08-27,18,96
2019-08-27,19,50
2019-08-27,20,80
2019-08-27,21,42
2019-08-27,22,48
2019-08-28,1,99
2019-08-28,7,78
2019-08-28,8,47
2019-08-28,9,39
2019-08-28,11,39
2019-08-28,12,108
2019-08-28,13,66
2019-08-28,14,115
2019-08-28,15,39
2019-08-28,16,50
2019-08-28,17,79
2019-08-28,18,93
2019-08-28,19,72
2019-08-28,20,106
2019-08-28,21,96
2019-08-28,22,77
2019-08-28,23,99
2019-08-29,0,8
2019-08-29,1,20
2019-08-29,2,23
2019-08-29,3,13
2019-08-29,4,66
2019-08-29,11,47
2019-08-29,12,80
2019-08-29,14,37
2019-08-29,16,11
2019-08-30,8,49
2019-08-30,9,40
2019-08-30,10,27
2019-08-30,11,32
2019-08-30,12,33
2019-08-30,13,49
2019-08-30,14,6
2019-08-30,16,68
2019-08-30,17,31
2019-08-30,18,5
2019-08-30,19,68
2019-08-30,20,49
2019-08-30,23,11
2019-08-31,7,23
2019-08-31,9,49
2019-08-31,10,103
2019-08-31,11,39
2019-08-31,12,80
2019-08-31,13,81
2019-08-31,14,70
2019-08-31,15,129
2019-08-31,16,51
2019-08-31,17,95
2019-08-31,18,106
2019-08-31,19,49
2019-08-31,20,59
2019-08-31,21,52
2019-09-01,0,21
2019-09-01,3,37
2019-09-01,9,106
2019-09-01,10,82
2019-09-01,11,99
2019-09-01,12,105
2019-09-01,13,26
2019-09-01,14,100
2019-09-01,15,43
2019-09-01,16,25
2019-09-01,17,29
2019-09-01,18,78
2019-09-01,19,52
2019-09-01,21,23
2019-09-01,23,68
2019-09-02,7,84
2019-09-02,8,87
2019-09-02,9,66
2019-09-02,10,27
2019-09-02,11,18
2019-09-02,12,15
2019-09-02,13,51
2019-09-02,14,84
2019-09-02,15,66
2019-09-02,16,23
2019-09-02,17,19
2019-09-02,18,27
2019-09-02,19,34
2019-09-02,21,45
2019-09-02,22,47
2019-09-03,0,12
2019-09-03,6,27
2019-09-03,7,25
2019-09-03,8,59
2019-09-03,9,90
2019-09-03,10,14
2019-09-03,11,73
2019-09-03,12,39
2019-09-03,13,102
2019-09-03,14,96
2019-09-03,15,93
2019-09-03,16,92
2019-09-03,17,73
2019-09-03,18,27
