unique_id,ds,y
M-168,2022-06-01,111.0
M-169,2022-06-01,107.0
M-171,2022-06-01,103.0
M-172,2022-06-01,400.0
M-173,2022-06-01,1.0
M-174,2022-06-01,61.0
M-175,2022-06-01,109.0
M-176,2022-06-01,114.0
M-179,2022-06-01,11.0
M-180,2022-06-01,49.0
M-181,2022-06-01,89.0
M-182,2022-06-01,101.0
M-183,2022-06-01,200.0
M-184,2022-06-01,9.0
M-185,2022-06-01,75.0
M-186,2022-06-01,301.0
M-187,2022-06-01,42.0
M-188,2022-06-01,0.0
M-189,2022-06-01,73.0
M-190,2022-06-01,90.0
M-191,2022-06-01,84.0
M-192,2022-06-01,66.0
M-193,2022-06-01,29.0
M-194,2022-06-01,92.0
M-195,2022-06-01,38.0
M-197,2022-06-01,0.0
M-198,2022-06-01,94.0
M-200,2022-06-01,2.0
R-001,2022-06-01,1000.0
R-002,2022-06-01,500.0
R-011,2022-06-01,160.0
R-017,2022-06-01,0.0
R-018,2022-06-01,40.0
R-019,2022-06-01,34.0
R-024,2022-06-01,40.0
R-025,2022-06-01,85.0
R-047,2022-06-01,9.0
R-055,2022-06-01,2.0
R-065,2022-06-01,0.0
R-067,2022-06-01,4.0
R-075,2022-06-01,3.0
R-086,2022-06-01,1.0
R-097,2022-06-01,2.0
F-001,2022-07-01,4118.0
F-002,2022-07-01,1668.0
F-003,2022-07-01,1590.0
F-004,2022-07-01,1424.0
F-005,2022-07-01,1366.0
F-006,2022-07-01,1318.0
F-007,2022-07-01,1403.0
F-008,2022-07-01,1041.0
F-009,2022-07-01,879.0
F-010,2022-07-01,848.0
F-012,2022-07-01,765.0
F-013,2022-07-01,369.0
F-014,2022-07-01,639.0
F-015,2022-07-01,965.0
F-016,2022-07-01,781.0
F-017,2022-07-01,600.0
F-018,2022-07-01,417.0
F-019,2022-07-01,257.0
F-020,2022-07-01,654.0
F-021,2022-07-01,421.0
F-022,2022-07-01,526.0
F-023,2022-07-01,976.0
F-024,2022-07-01,758.0
F-025,2022-07-01,248.0
F-026,2022-07-01,552.0
F-027,2022-07-01,195.0
F-028,2022-07-01,377.0
F-029,2022-07-01,525.0
F-030,2022-07-01,270.0
F-031,2022-07-01,587.0
F-032,2022-07-01,364.0
F-033,2022-07-01,617.0
F-034,2022-07-01,381.0
F-035,2022-07-01,340.0
F-036,2022-07-01,1170.0
F-037,2022-07-01,530.0
F-038,2022-07-01,489.0
F-039,2022-07-01,273.0
F-040,2022-07-01,571.0
F-041,2022-07-01,232.0
F-042,2022-07-01,623.0
F-043,2022-07-01,305.0
F-044,2022-07-01,566.0
F-045,2022-07-01,430.0
F-046,2022-07-01,511.0
F-047,2022-07-01,557.0
F-048,2022-07-01,253.0
F-049,2022-07-01,544.0
F-050,2022-07-01,533.0
F-051,2022-07-01,197.0
F-052,2022-07-01,635.0
F-053,2022-07-01,228.0
F-054,2022-07-01,430.0
F-055,2022-07-01,274.0
F-056,2022-07-01,194.0
F-057,2022-07-01,465.0
F-058,2022-07-01,324.0
F-059,2022-07-01,560.0
F-060,2022-07-01,427.0
F-061,2022-07-01,264.0
F-062,2022-07-01,501.0
F-064,2022-07-01,526.0
F-065,2022-07-01,299.0
F-066,2022-07-01,432.0
F-067,2022-07-01,0.0
F-068,2022-07-01,305.0
F-069,2022-07-01,466.0
F-070,2022-07-01,427.0
F-071,2022-07-01,253.0
F-072,2022-07-01,334.0
F-073,2022-07-01,283.0
F-074,2022-07-01,495.0
F-075,2022-07-01,401.0
F-076,2022-07-01,598.0
F-077,2022-07-01,762.0
F-078,2022-07-01,324.0
F-079,2022-07-01,321.0
F-080,2022-07-01,287.0
F-081,2022-07-01,407.0
F-082,2022-07-01,304.0
F-083,2022-07-01,299.0
F-084,2022-07-01,339.0
F-085,2022-07-01,241.0
F-087,2022-07-01,466.0
F-088,2022-07-01,507.0
F-089,2022-07-01,10.0
F-091,2022-07-01,401.0
F-092,2022-07-01,87.0
F-093,2022-07-01,446.0
F-094,2022-07-01,360.0
F-095,2022-07-01,211.0
F-096,2022-07-01,152.0
F-097,2022-07-01,257.0
F-098,2022-07-01,282.0
F-099,2022-07-01,251.0
F-100,2022-07-01,180.0
F-101,2022-07-01,391.0
F-102,2022-07-01,325.0
F-103,2022-07-01,251.0
F-104,2022-07-01,302.0
F-105,2022-07-01,649.0
F-106,2022-07-01,551.0
F-107,2022-07-01,300.0
F-108,2022-07-01,206.0
F-109,2022-07-01,301.0
F-110,2022-07-01,213.0
F-111,2022-07-01,238.0
F-112,2022-07-01,604.0
F-113,2022-07-01,374.0
F-114,2022-07-01,370.0
F-115,2022-07-01,396.0
F-116,2022-07-01,170.0
F-117,2022-07-01,250.0
F-118,2022-07-01,340.0
F-119,2022-07-01,509.0
F-120,2022-07-01,360.0
F-122,2022-07-01,176.0
F-123,2022-07-01,620.0
F-124,2022-07-01,363.0
F-125,2022-07-01,377.0
F-126,2022-07-01,255.0
F-127,2022-07-01,333.0
F-128,2022-07-01,193.0
F-129,2022-07-01,172.0
F-130,2022-07-01,206.0
F-131,2022-07-01,100.0
F-132,2022-07-01,259.0
F-133,2022-07-01,350.0
F-134,2022-07-01,223.0
F-135,2022-07-01,361.0
F-136,2022-07-01,491.0
F-137,2022-07-01,15.0
F-138,2022-07-01,260.0
F-139,2022-07-01,354.0
F-140,2022-07-01,345.0
F-141,2022-07-01,281.0
F-142,2022-07-01,286.0
F-143,2022-07-01,355.0
F-145,2022-07-01,109.0
F-146,2022-07-01,368.0
F-147,2022-07-01,456.0
F-148,2022-07-01,215.0
F-149,2022-07-01,315.0
F-150,2022-07-01,201.0
F-153,2022-07-01,150.0
F-154,2022-07-01,357.0
F-155,2022-07-01,342.0
F-156,2022-07-01,112.0
F-157,2022-07-01,256.0
F-158,2022-07-01,90.0
F-159,2022-07-01,325.0
F-160,2022-07-01,245.0
F-161,2022-07-01,254.0
F-162,2022-07-01,333.0
F-164,2022-07-01,75.0
F-165,2022-07-01,285.0
F-166,2022-07-01,311.0
F-167,2022-07-01,241.0
F-168,2022-07-01,412.0
F-169,2022-07-01,250.0
F-170,2022-07-01,420.0
F-171,2022-07-01,139.0
F-172,2022-07-01,510.0
F-173,2022-07-01,150.0
F-174,2022-07-01,150.0
F-175,2022-07-01,56.0
F-176,2022-07-01,195.0
F-177,2022-07-01,353.0
F-178,2022-07-01,222.0
F-179,2022-07-01,266.0
F-180,2022-07-01,198.0
F-181,2022-07-01,155.0
F-182,2022-07-01,1209.0
F-183,2022-07-01,361.0
F-184,2022-07-01,798.0
F-185,2022-07-01,170.0
F-186,2022-07-01,93.0
F-187,2022-07-01,10.0
F-188,2022-07-01,126.0
F-189,2022-07-01,294.0
F-190,2022-07-01,199.0
F-191,2022-07-01,123.0
F-193,2022-07-01,270.0
F-194,2022-07-01,143.0
F-195,2022-07-01,220.0
F-196,2022-07-01,325.0
F-197,2022-07-01,136.0
F-198,2022-07-01,229.0
F-199,2022-07-01,96.0
F-200,2022-07-01,202.0
M-001,2022-07-01,67781.0
M-002,2022-07-01,36506.0
M-003,2022-07-01,34995.0
M-004,2022-07-01,19044.0
M-005,2022-07-01,19414.0
M-006,2022-07-01,1812.0
M-007,2022-07-01,6394.0
M-008,2022-07-01,8016.0
M-009,2022-07-01,4085.0
M-010,2022-07-01,6000.0
M-011,2022-07-01,2757.0
M-013,2022-07-01,4700.0
M-014,2022-07-01,2550.0
M-016,2022-07-01,2058.0
M-017,2022-07-01,3934.0
M-018,2022-07-01,3456.0
M-019,2022-07-01,2192.0
M-020,2022-07-01,15850.0
M-021,2022-07-01,2875.0
M-022,2022-07-01,490.0
M-023,2022-07-01,2000.0
M-024,2022-07-01,3063.0
M-025,2022-07-01,2300.0
M-026,2022-07-01,800.0
M-027,2022-07-01,500.0
M-029,2022-07-01,1424.0
M-032,2022-07-01,800.0
M-033,2022-07-01,0.0
M-034,2022-07-01,0.0
M-035,2022-07-01,1251.0
M-036,2022-07-01,1020.0
M-037,2022-07-01,2200.0
M-038,2022-07-01,681.0
M-039,2022-07-01,701.0
M-040,2022-07-01,815.0
M-041,2022-07-01,800.0
M-042,2022-07-01,811.0
M-043,2022-07-01,1025.0
M-044,2022-07-01,700.0
M-046,2022-07-01,1135.0
M-047,2022-07-01,500.0
M-048,2022-07-01,685.0
M-049,2022-07-01,520.0
M-050,2022-07-01,1000.0
M-051,2022-07-01,800.0
M-052,2022-07-01,733.0
M-053,2022-07-01,777.0
M-054,2022-07-01,518.0
M-056,2022-07-01,300.0
M-057,2022-07-01,0.0
M-058,2022-07-01,1400.0
M-059,2022-07-01,502.0
M-060,2022-07-01,363.0
M-061,2022-07-01,1000.0
M-062,2022-07-01,1650.0
M-063,2022-07-01,363.0
M-064,2022-07-01,940.0
M-065,2022-07-01,551.0
M-066,2022-07-01,600.0
M-067,2022-07-01,400.0
M-068,2022-07-01,418.0
M-069,2022-07-01,108.0
M-070,2022-07-01,972.0
M-071,2022-07-01,405.0
M-072,2022-07-01,700.0
M-073,2022-07-01,400.0
M-074,2022-07-01,532.0
M-075,2022-07-01,221.0
M-076,2022-07-01,392.0
M-077,2022-07-01,233.0
M-078,2022-07-01,0.0
M-079,2022-07-01,318.0
M-080,2022-07-01,357.0
M-081,2022-07-01,100.0
M-082,2022-07-01,340.0
M-084,2022-07-01,176.0
M-085,2022-07-01,375.0
M-086,2022-07-01,393.0
M-087,2022-07-01,680.0
M-088,2022-07-01,342.0
M-089,2022-07-01,187.0
M-090,2022-07-01,154.0
M-092,2022-07-01,232.0
M-093,2022-07-01,260.0
M-094,2022-07-01,450.0
M-095,2022-07-01,238.0
M-096,2022-07-01,121.0
M-097,2022-07-01,219.0
M-098,2022-07-01,337.0
M-099,2022-07-01,200.0
M-100,2022-07-01,300.0
M-101,2022-07-01,253.0
M-102,2022-07-01,0.0
M-103,2022-07-01,160.0
M-104,2022-07-01,848.0
M-105,2022-07-01,182.0
M-109,2022-07-01,1.0
M-110,2022-07-01,215.0
M-111,2022-07-01,0.0
M-112,2022-07-01,100.0
M-113,2022-07-01,0.0
M-114,2022-07-01,2959.0
M-115,2022-07-01,182.0
M-116,2022-07-01,169.0
M-117,2022-07-01,1500.0
M-118,2022-07-01,148.0
M-119,2022-07-01,212.0
M-120,2022-07-01,105.0
M-121,2022-07-01,207.0
M-122,2022-07-01,143.0
M-123,2022-07-01,188.0
M-124,2022-07-01,6.0
M-125,2022-07-01,54.0
M-126,2022-07-01,439.0
M-128,2022-07-01,1000.0
M-129,2022-07-01,300.0
M-130,2022-07-01,18.0
M-131,2022-07-01,146.0
M-133,2022-07-01,0.0
M-134,2022-07-01,45.0
M-135,2022-07-01,130.0
M-136,2022-07-01,0.0
M-137,2022-07-01,36.0
M-138,2022-07-01,50.0
M-139,2022-07-01,126.0
M-141,2022-07-01,117.0
M-142,2022-07-01,0.0
M-145,2022-07-01,200.0
M-146,2022-07-01,92.0
M-147,2022-07-01,137.0
M-149,2022-07-01,133.0
M-150,2022-07-01,0.0
M-151,2022-07-01,99.0
M-152,2022-07-01,0.0
M-153,2022-07-01,56.0
M-155,2022-07-01,41.0
M-156,2022-07-01,100.0
M-157,2022-07-01,68.0
M-158,2022-07-01,146.0
M-159,2022-07-01,127.0
M-160,2022-07-01,93.0
M-161,2022-07-01,6.0
M-162,2022-07-01,100.0
M-163,2022-07-01,55.0
M-164,2022-07-01,46.0
M-165,2022-07-01,66.0
M-166,2022-07-01,104.0
M-167,2022-07-01,141.0
M-168,2022-07-01,112.0
M-169,2022-07-01,94.0
M-171,2022-07-01,91.0
M-172,2022-07-01,600.0
M-173,2022-07-01,3.0
M-174,2022-07-01,72.0
M-175,2022-07-01,83.0
M-176,2022-07-01,115.0
M-179,2022-07-01,33.0
M-180,2022-07-01,53.0
M-181,2022-07-01,73.0
M-182,2022-07-01,237.0
M-183,2022-07-01,35.0
M-184,2022-07-01,6.0
M-185,2022-07-01,95.0
M-186,2022-07-01,227.0
M-187,2022-07-01,53.0
M-188,2022-07-01,80.0
M-189,2022-07-01,59.0
M-190,2022-07-01,54.0
M-191,2022-07-01,70.0
M-192,2022-07-01,76.0
M-193,2022-07-01,39.0
M-194,2022-07-01,56.0
M-195,2022-07-01,49.0
M-197,2022-07-01,0.0
M-198,2022-07-01,59.0
M-200,2022-07-01,34.0
R-001,2022-07-01,501.0
R-002,2022-07-01,501.0
R-011,2022-07-01,100.0
R-017,2022-07-01,0.0
R-018,2022-07-01,120.0
R-019,2022-07-01,58.0
R-024,2022-07-01,0.0
R-025,2022-07-01,0.0
R-047,2022-07-01,8.0
R-055,2022-07-01,5.0
R-065,2022-07-01,10.0
R-067,2022-07-01,3.0
R-075,2022-07-01,3.0
R-086,2022-07-01,3.0
R-097,2022-07-01,0.0
F-001,2022-08-01,4531.0
F-002,2022-08-01,1502.0
F-003,2022-08-01,730.0
F-004,2022-08-01,694.0
F-005,2022-08-01,760.0
F-006,2022-08-01,727.0
F-007,2022-08-01,1148.0
F-008,2022-08-01,937.0
F-009,2022-08-01,1085.0
F-010,2022-08-01,1030.0
F-012,2022-08-01,868.0
F-013,2022-08-01,911.0
F-014,2022-08-01,1127.0
F-015,2022-08-01,917.0
F-016,2022-08-01,815.0
F-017,2022-08-01,765.0
F-018,2022-08-01,410.0
F-019,2022-08-01,800.0
F-020,2022-08-01,766.0
F-021,2022-08-01,725.0
F-022,2022-08-01,520.0
F-023,2022-08-01,604.0
F-024,2022-08-01,685.0
F-025,2022-08-01,571.0
F-026,2022-08-01,537.0
F-027,2022-08-01,158.0
F-028,2022-08-01,449.0
F-029,2022-08-01,1302.0
F-030,2022-08-01,240.0
F-031,2022-08-01,900.0
F-032,2022-08-01,129.0
F-033,2022-08-01,854.0
F-034,2022-08-01,339.0
F-035,2022-08-01,745.0
F-036,2022-08-01,1830.0
F-037,2022-08-01,549.0
F-038,2022-08-01,629.0
F-039,2022-08-01,622.0
F-040,2022-08-01,576.0
F-041,2022-08-01,435.0
F-042,2022-08-01,666.0
F-043,2022-08-01,288.0
F-044,2022-08-01,657.0
F-045,2022-08-01,796.0
F-046,2022-08-01,520.0
F-047,2022-08-01,258.0
F-048,2022-08-01,270.0
F-049,2022-08-01,674.0
F-050,2022-08-01,165.0
F-051,2022-08-01,282.0
F-052,2022-08-01,488.0
F-053,2022-08-01,100.0
F-054,2022-08-01,888.0
F-055,2022-08-01,327.0
F-056,2022-08-01,185.0
F-057,2022-08-01,584.0
F-058,2022-08-01,491.0
F-059,2022-08-01,540.0
F-060,2022-08-01,605.0
F-061,2022-08-01,433.0
F-062,2022-08-01,374.0
F-064,2022-08-01,407.0
F-065,2022-08-01,346.0
F-066,2022-08-01,171.0
F-067,2022-08-01,180.0
F-068,2022-08-01,93.0
F-069,2022-08-01,408.0
F-070,2022-08-01,419.0
F-071,2022-08-01,286.0
F-072,2022-08-01,709.0
F-073,2022-08-01,349.0
F-074,2022-08-01,535.0
F-075,2022-08-01,303.0
F-076,2022-08-01,394.0
F-077,2022-08-01,586.0
F-078,2022-08-01,376.0
F-079,2022-08-01,373.0
F-080,2022-08-01,412.0
F-081,2022-08-01,421.0
F-082,2022-08-01,158.0
F-083,2022-08-01,299.0
F-084,2022-08-01,441.0
F-085,2022-08-01,359.0
F-087,2022-08-01,552.0
F-088,2022-08-01,288.0
F-089,2022-08-01,430.0
F-091,2022-08-01,264.0
F-092,2022-08-01,225.0
F-093,2022-08-01,311.0
F-094,2022-08-01,141.0
F-095,2022-08-01,240.0
F-096,2022-08-01,146.0
F-097,2022-08-01,216.0
F-098,2022-08-01,399.0
F-099,2022-08-01,373.0
F-100,2022-08-01,42.0
F-101,2022-08-01,535.0
F-102,2022-08-01,225.0
F-103,2022-08-01,280.0
F-104,2022-08-01,361.0
F-105,2022-08-01,775.0
F-106,2022-08-01,607.0
F-107,2022-08-01,210.0
F-108,2022-08-01,233.0
F-109,2022-08-01,299.0
F-110,2022-08-01,212.0
F-111,2022-08-01,438.0
F-112,2022-08-01,552.0
F-113,2022-08-01,331.0
F-114,2022-08-01,337.0
F-115,2022-08-01,494.0
F-116,2022-08-01,197.0
F-117,2022-08-01,306.0
F-118,2022-08-01,313.0
F-119,2022-08-01,468.0
F-120,2022-08-01,232.0
F-122,2022-08-01,334.0
F-123,2022-08-01,542.0
F-124,2022-08-01,320.0
F-125,2022-08-01,228.0
F-126,2022-08-01,437.0
F-127,2022-08-01,507.0
F-128,2022-08-01,319.0
F-129,2022-08-01,178.0
F-130,2022-08-01,173.0
F-131,2022-08-01,333.0
F-132,2022-08-01,299.0
F-133,2022-08-01,241.0
F-134,2022-08-01,279.0
F-135,2022-08-01,120.0
F-136,2022-08-01,405.0
F-137,2022-08-01,60.0
F-138,2022-08-01,450.0
F-139,2022-08-01,201.0
F-140,2022-08-01,397.0
F-141,2022-08-01,216.0
F-142,2022-08-01,239.0
F-143,2022-08-01,401.0
F-145,2022-08-01,241.0
F-146,2022-08-01,132.0
F-147,2022-08-01,401.0
F-148,2022-08-01,34.0
F-149,2022-08-01,323.0
F-150,2022-08-01,9.0
F-153,2022-08-01,120.0
F-154,2022-08-01,280.0
F-155,2022-08-01,245.0
F-156,2022-08-01,222.0
F-157,2022-08-01,505.0
F-158,2022-08-01,90.0
F-159,2022-08-01,233.0
F-160,2022-08-01,150.0
F-161,2022-08-01,89.0
F-162,2022-08-01,186.0
F-164,2022-08-01,181.0
F-165,2022-08-01,233.0
F-166,2022-08-01,299.0
F-167,2022-08-01,302.0
F-168,2022-08-01,377.0
F-169,2022-08-01,264.0
F-170,2022-08-01,384.0
F-171,2022-08-01,183.0
F-172,2022-08-01,75.0
F-173,2022-08-01,72.0
F-174,2022-08-01,91.0
F-175,2022-08-01,225.0
F-176,2022-08-01,52.0
F-177,2022-08-01,376.0
F-178,2022-08-01,176.0
F-179,2022-08-01,451.0
F-180,2022-08-01,73.0
F-181,2022-08-01,189.0
F-182,2022-08-01,140.0
F-183,2022-08-01,375.0
F-184,2022-08-01,355.0
F-185,2022-08-01,373.0
F-186,2022-08-01,270.0
F-187,2022-08-01,55.0
F-188,2022-08-01,160.0
F-189,2022-08-01,337.0
F-190,2022-08-01,450.0
F-191,2022-08-01,161.0
F-193,2022-08-01,390.0
F-194,2022-08-01,147.0
F-195,2022-08-01,261.0
F-196,2022-08-01,180.0
F-197,2022-08-01,191.0
F-198,2022-08-01,229.0
F-199,2022-08-01,174.0
F-200,2022-08-01,148.0
M-001,2022-08-01,90499.0
M-002,2022-08-01,34407.0
M-003,2022-08-01,35759.0
M-004,2022-08-01,22823.0
M-005,2022-08-01,23464.0
M-006,2022-08-01,2394.0
M-007,2022-08-01,12143.0
M-008,2022-08-01,6310.0
M-009,2022-08-01,7049.0
M-010,2022-08-01,6000.0
M-011,2022-08-01,7515.0
M-013,2022-08-01,5500.0
M-014,2022-08-01,5250.0
M-016,2022-08-01,3250.0
M-017,2022-08-01,8187.0
M-018,2022-08-01,3597.0
M-019,2022-08-01,3038.0
M-020,2022-08-01,18150.0
M-021,2022-08-01,2702.0
M-022,2022-08-01,3641.0
M-023,2022-08-01,5200.0
M-024,2022-08-01,4041.0
M-025,2022-08-01,2240.0
M-026,2022-08-01,0.0
M-027,2022-08-01,0.0
M-029,2022-08-01,1635.0
M-032,2022-08-01,850.0
M-033,2022-08-01,0.0
M-034,2022-08-01,0.0
M-035,2022-08-01,1165.0
M-036,2022-08-01,1100.0
M-037,2022-08-01,3800.0
M-038,2022-08-01,722.0
M-039,2022-08-01,575.0
M-040,2022-08-01,1545.0
M-041,2022-08-01,1000.0
M-042,2022-08-01,932.0
M-043,2022-08-01,1376.0
M-044,2022-08-01,1350.0
M-046,2022-08-01,1072.0
M-047,2022-08-01,1150.0
M-048,2022-08-01,334.0
M-049,2022-08-01,800.0
M-050,2022-08-01,0.0
M-051,2022-08-01,1800.0
M-052,2022-08-01,781.0
M-053,2022-08-01,899.0
M-054,2022-08-01,1218.0
M-056,2022-08-01,850.0
M-057,2022-08-01,0.0
M-058,2022-08-01,2400.0
M-059,2022-08-01,599.0
M-060,2022-08-01,796.0
M-061,2022-08-01,500.0
M-062,2022-08-01,1950.0
M-063,2022-08-01,416.0
M-064,2022-08-01,861.0
M-065,2022-08-01,448.0
M-066,2022-08-01,0.0
M-067,2022-08-01,200.0
M-068,2022-08-01,447.0
M-069,2022-08-01,154.0
M-070,2022-08-01,553.0
M-071,2022-08-01,1083.0
M-072,2022-08-01,200.0
M-073,2022-08-01,0.0
M-074,2022-08-01,612.0
M-075,2022-08-01,291.0
M-076,2022-08-01,456.0
M-077,2022-08-01,262.0
M-078,2022-08-01,400.0
M-079,2022-08-01,889.0
M-080,2022-08-01,392.0
M-081,2022-08-01,100.0
M-082,2022-08-01,310.0
M-084,2022-08-01,78.0
M-085,2022-08-01,250.0
M-086,2022-08-01,184.0
M-087,2022-08-01,844.0
M-088,2022-08-01,305.0
M-089,2022-08-01,221.0
M-090,2022-08-01,692.0
M-092,2022-08-01,268.0
M-093,2022-08-01,190.0
M-094,2022-08-01,192.0
M-095,2022-08-01,282.0
M-096,2022-08-01,204.0
M-097,2022-08-01,339.0
M-098,2022-08-01,227.0
M-099,2022-08-01,200.0
M-100,2022-08-01,100.0
M-101,2022-08-01,529.0
M-102,2022-08-01,0.0
M-103,2022-08-01,106.0
M-104,2022-08-01,838.0
M-105,2022-08-01,396.0
M-109,2022-08-01,1.0
M-110,2022-08-01,166.0
M-111,2022-08-01,150.0
M-112,2022-08-01,303.0
M-113,2022-08-01,200.0
M-114,2022-08-01,1687.0
M-115,2022-08-01,161.0
M-116,2022-08-01,171.0
M-117,2022-08-01,500.0
M-118,2022-08-01,223.0
M-119,2022-08-01,221.0
M-120,2022-08-01,99.0
M-121,2022-08-01,216.0
M-122,2022-08-01,194.0
M-123,2022-08-01,164.0
M-124,2022-08-01,0.0
M-125,2022-08-01,60.0
M-126,2022-08-01,588.0
M-128,2022-08-01,500.0
M-129,2022-08-01,100.0
M-130,2022-08-01,20.0
M-131,2022-08-01,149.0
M-133,2022-08-01,0.0
M-134,2022-08-01,16.0
M-135,2022-08-01,133.0
M-136,2022-08-01,0.0
M-137,2022-08-01,44.0
M-138,2022-08-01,50.0
M-139,2022-08-01,133.0
M-141,2022-08-01,164.0
M-142,2022-08-01,200.0
M-145,2022-08-01,200.0
M-146,2022-08-01,112.0
M-147,2022-08-01,162.0
M-149,2022-08-01,121.0
M-150,2022-08-01,200.0
M-151,2022-08-01,81.0
M-152,2022-08-01,160.0
M-153,2022-08-01,64.0
M-155,2022-08-01,25.0
M-156,2022-08-01,150.0
M-157,2022-08-01,71.0
M-158,2022-08-01,133.0
M-159,2022-08-01,135.0
M-160,2022-08-01,125.0
M-161,2022-08-01,5.0
M-162,2022-08-01,142.0
M-163,2022-08-01,0.0
M-164,2022-08-01,100.0
M-165,2022-08-01,63.0
M-166,2022-08-01,82.0
M-167,2022-08-01,166.0
M-168,2022-08-01,14.0
M-169,2022-08-01,102.0
M-171,2022-08-01,117.0
M-172,2022-08-01,400.0
M-173,2022-08-01,3.0
M-174,2022-08-01,105.0
M-175,2022-08-01,111.0
M-176,2022-08-01,216.0
M-179,2022-08-01,0.0
M-180,2022-08-01,53.0
M-181,2022-08-01,119.0
M-182,2022-08-01,33.0
M-183,2022-08-01,145.0
M-184,2022-08-01,47.0
M-185,2022-08-01,102.0
M-186,2022-08-01,225.0
M-187,2022-08-01,37.0
M-188,2022-08-01,0.0
M-189,2022-08-01,47.0
M-190,2022-08-01,48.0
M-191,2022-08-01,75.0
M-192,2022-08-01,73.0
M-193,2022-08-01,19.0
M-194,2022-08-01,84.0
M-195,2022-08-01,33.0
M-197,2022-08-01,0.0
M-198,2022-08-01,70.0
M-200,2022-08-01,37.0
R-001,2022-08-01,1000.0
R-002,2022-08-01,1000.0
R-011,2022-08-01,80.0
R-017,2022-08-01,10.0
R-018,2022-08-01,0.0
R-019,2022-08-01,37.0
R-024,2022-08-01,0.0
R-025,2022-08-01,125.0
R-047,2022-08-01,7.0
R-055,2022-08-01,4.0
R-065,2022-08-01,0.0
R-067,2022-08-01,0.0
R-075,2022-08-01,3.0
R-086,2022-08-01,3.0
R-097,2022-08-01,1.0
F-001,2022-09-01,4321.0
F-002,2022-09-01,1900.0
F-003,2022-09-01,1720.0
F-004,2022-09-01,32.0
F-005,2022-09-01,1154.0
F-006,2022-09-01,1254.0
F-007,2022-09-01,970.0
F-008,2022-09-01,950.0
F-009,2022-09-01,1066.0
F-010,2022-09-01,987.0
F-012,2022-09-01,1140.0
F-013,2022-09-01,483.0
F-014,2022-09-01,1094.0
F-015,2022-09-01,590.0
F-016,2022-09-01,817.0
F-017,2022-09-01,883.0
F-018,2022-09-01,619.0
F-019,2022-09-01,450.0
F-020,2022-09-01,1003.0
F-021,2022-09-01,846.0
F-022,2022-09-01,684.0
F-023,2022-09-01,845.0
F-024,2022-09-01,628.0
F-025,2022-09-01,570.0
F-026,2022-09-01,485.0
F-027,2022-09-01,638.0
F-028,2022-09-01,336.0
F-029,2022-09-01,904.0
F-030,2022-09-01,461.0
F-031,2022-09-01,915.0
F-032,2022-09-01,646.0
F-033,2022-09-01,873.0
F-034,2022-09-01,507.0
F-035,2022-09-01,447.0
F-036,2022-09-01,930.0
F-037,2022-09-01,672.0
F-038,2022-09-01,476.0
F-039,2022-09-01,696.0
F-040,2022-09-01,678.0
F-041,2022-09-01,364.0
F-042,2022-09-01,458.0
F-043,2022-09-01,611.0
F-044,2022-09-01,697.0
F-045,2022-09-01,854.0
F-046,2022-09-01,506.0
F-047,2022-09-01,228.0
F-048,2022-09-01,380.0
F-049,2022-09-01,565.0
F-050,2022-09-01,332.0
F-051,2022-09-01,430.0
F-052,2022-09-01,435.0
F-053,2022-09-01,272.0
F-054,2022-09-01,525.0
F-055,2022-09-01,476.0
F-056,2022-09-01,347.0
F-057,2022-09-01,613.0
F-058,2022-09-01,328.0
F-059,2022-09-01,459.0
F-060,2022-09-01,997.0
F-061,2022-09-01,524.0
F-062,2022-09-01,366.0
F-064,2022-09-01,247.0
F-065,2022-09-01,392.0
F-066,2022-09-01,551.0
F-067,2022-09-01,293.0
F-068,2022-09-01,258.0
F-069,2022-09-01,473.0
F-070,2022-09-01,213.0
F-071,2022-09-01,343.0
F-072,2022-09-01,688.0
F-073,2022-09-01,535.0
F-074,2022-09-01,704.0
F-075,2022-09-01,254.0
F-076,2022-09-01,296.0
F-077,2022-09-01,147.0
F-078,2022-09-01,479.0
F-079,2022-09-01,405.0
F-080,2022-09-01,828.0
F-081,2022-09-01,573.0
F-082,2022-09-01,209.0
F-083,2022-09-01,401.0
F-084,2022-09-01,294.0
F-085,2022-09-01,358.0
F-087,2022-09-01,371.0
F-088,2022-09-01,245.0
F-089,2022-09-01,500.0
F-091,2022-09-01,228.0
F-092,2022-09-01,198.0
F-093,2022-09-01,373.0
F-094,2022-09-01,355.0
F-095,2022-09-01,350.0
F-096,2022-09-01,530.0
F-097,2022-09-01,245.0
F-098,2022-09-01,249.0
F-099,2022-09-01,494.0
F-100,2022-09-01,154.0
F-101,2022-09-01,519.0
F-102,2022-09-01,426.0
F-103,2022-09-01,476.0
F-104,2022-09-01,399.0
F-105,2022-09-01,675.0
F-106,2022-09-01,551.0
F-107,2022-09-01,250.0
F-108,2022-09-01,207.0
F-109,2022-09-01,396.0
F-110,2022-09-01,316.0
F-111,2022-09-01,275.0
F-112,2022-09-01,337.0
F-113,2022-09-01,240.0
F-114,2022-09-01,360.0
F-115,2022-09-01,243.0
F-116,2022-09-01,104.0
F-117,2022-09-01,303.0
F-118,2022-09-01,483.0
F-119,2022-09-01,500.0
F-120,2022-09-01,533.0
F-122,2022-09-01,242.0
F-123,2022-09-01,545.0
F-124,2022-09-01,581.0
F-125,2022-09-01,812.0
